Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:51 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
164:Disproportional Collapse T2 Column2 - Results - 29:Increment 29
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
2761	Surface 4979	17628	9.665	-18.3371	-44.1333	-8.78672E3	-1.76931E3	-383.901	-145.21	-3.83912	-10.7155	40.0308	-4.11307
2762	Surface 4979	17842	9.665	-19.0166	-43.1	-8.56654E3	-1.78455E3	-332.596	-138.04	-12.556	-13.0013	-2.14002	-6.03137
2763	Surface 4979	17850	9.665	-18.3371	-43.1	-8.58212E3	-1.77752E3	-328.853	-141.195	-13.6179	-11.953	39.8409	-8.4084E-3
2764	Surface 4979	18064	9.665	-19.0166	-42.0667	-8.35956E3	-1.77975E3	-278.88	-133.177	-17.8956	-13.2779	-1.10967	-1.89806
2765	Surface 4979	18070	9.665	-18.3371	-42.0667	-8.3724E3	-1.77471E3	-278.743	-136.192	-18.7583	-12.3347	39.7455	3.22014
2766	Surface 4979	18284	9.665	-19.0166	-41.0333	-8.15392E3	-1.7655E3	-231.443	-127.826	-19.743	-13.0142	-0.0347456	0.810348
2767	Surface 4979	18290	9.665	-18.3371	-41.0333	-8.1642E3	-1.76204E3	-234.087	-130.604	-20.4344	-12.1709	39.7028	5.11392
2768	Surface 4979	18504	9.665	-19.0166	-40.0	-7.95238E3	-1.74297E3	-190.016	-122.299	-19.4655	-12.4011	1.01256	2.22702
2769	Surface 4979	18508	9.665	-18.3371	-40.0	-7.96035E3	-1.74074E3	-194.903	-124.796	-20.0103	-11.6529	39.6602	5.80713
2770	Surface 4979	18722	9.665	-19.0166	-38.9667	-7.75552E3	-1.71323E3	-154.12	-116.833	-18.182	-11.5655	1.97853	2.70663
2771	Surface 4979	18730	9.665	-18.3371	-38.9667	-7.76146E3	-1.71197E3	-160.897	-119.037	-18.603	-10.9085	39.5714	5.65111
2772	Surface 4979	18943	9.665	-19.0166	-37.9333	-7.56286E3	-1.6773E3	-123.205	-111.581	-16.6416	-10.5991	2.8308	2.6153
2773	Surface 4979	18950	9.665	-18.3371	-37.9333	-7.56705E3	-1.67678E3	-131.624	-113.501	-16.9601	-10.0295	39.4036	5.00627
2774	Surface 4979	19215	9.665	-19.0166	-36.9	-7.37353E3	-1.63616E3	-96.8818	-106.617	-15.2369	-9.5757	3.55387	2.29254
2775	Surface 4979	19225	9.665	-18.3371	-36.9	-7.37625E3	-1.63622E3	-106.718	-108.272	-15.4718	-9.08903	39.1376	4.20836
2776	Surface 4980	15510	9.665	-18.3371	-52.4	-9.11163E3	-1.47496E3	-1.09267E3	-153.752	-611.78	109.818	90.0505	-13.4132
2777	Surface 4980	15550	9.665	-13.3169	-52.4	-9.27074E3	-983.091	-926.814	-146.885	-635.827	82.4019	51.5697	-26.9108
2778	Surface 4980	16088	9.665	-18.3371	-51.3667	-8.90366E3	-1.51463E3	-914.168	-169.037	-445.425	93.0825	59.6967	283.402
2779	Surface 4980	16095	9.665	-13.3169	-51.3667	-8.97383E3	-1.08026E3	-803.611	-159.488	-464.576	67.0016	45.1323	272.278
2780	Surface 4980	16309	9.665	-18.3371	-50.3333	-8.99893E3	-1.5253E3	-770.586	-157.94	-185.622	67.3687	52.9984	177.658
2781	Surface 4980	16314	9.665	-13.3169	-50.3333	-9.03563E3	-1.20121E3	-673.445	-150.324	-208.747	48.8968	42.3289	163.826
2782	Surface 4980	16529	9.665	-18.3371	-49.3	-9.14643E3	-1.56742E3	-687.75	-153.126	-38.532	40.5989	44.8892	89.9511
2783	Surface 4980	16535	9.665	-13.3169	-49.3	-9.16709E3	-1.30388E3	-589.366	-148.969	-60.2615	31.2963	41.2549	80.9246
2784	Surface 4980	16748	9.665	-18.3371	-48.2667	-9.22956E3	-1.62E3	-624.125	-150.663	24.1748	19.406	42.2271	33.7769
2785	Surface 4980	16754	9.665	-13.3169	-48.2667	-9.2461E3	-1.40347E3	-524.765	-150.519	7.3695	16.5699	40.5037	26.7583
2786	Surface 4980	16970	9.665	-18.3371	-47.2333	-9.21907E3	-1.67242E3	-564.218	-149.828	36.9798	5.32177	41.2012	4.3242
2787	Surface 4980	16976	9.665	-13.3169	-47.2333	-9.23649E3	-1.49415E3	-467.425	-152.722	25.2171	5.95201	40.172	-1.25952
2788	Surface 4980	17190	9.665	-18.3371	-46.2	-9.12619E3	-1.71655E3	-503.478	-149.284	26.9236	-3.21789	40.713	-6.6373
2789	Surface 4980	17194	9.665	-13.3169	-46.2	-9.14474E3	-1.57111E3	-412.385	-154.047	19.0605	-0.929005	39.8486	-11.3128
2790	Surface 4980	17410	9.665	-18.3371	-45.1667	-8.9742E3	-1.74911E3	-442.716	-147.917	10.6068	-8.0977	40.3267	-7.47853
2791	Surface 4980	17416	9.665	-13.3169	-45.1667	-8.99292E3	-1.63192E3	-359.277	-153.611	5.39558	-5.08707	39.4595	-11.3608
2792	Surface 4980	17628	9.665	-18.3371	-44.1333	-8.78672E3	-1.76931E3	-383.901	-145.21	-3.83912	-10.7155	40.0308	-4.11307
2793	Surface 4980	17634	9.665	-13.3169	-44.1333	-8.80449E3	-1.67615E3	-309.111	-151.193	-7.29403	-7.44794	39.0717	-7.26005
2794	Surface 4980	17850	9.665	-18.3371	-43.1	-8.58212E3	-1.77752E3	-328.853	-141.195	-13.6179	-11.953	39.8409	-8.4084E-3
2795	Surface 4980	17856	9.665	-13.3169	-43.1	-8.59812E3	-1.70456E3	-262.918	-147.052	-15.887	-8.66215	38.7411	-2.49461
2796	Surface 4980	18070	9.665	-18.3371	-42.0667	-8.3724E3	-1.77471E3	-278.743	-136.192	-18.7583	-12.3347	39.7455	3.22014
2797	Surface 4980	18074	9.665	-13.3169	-42.0667	-8.3862E3	-1.71849E3	-221.301	-141.677	-20.1948	-9.14197	38.4772	1.29899
2798	Surface 4980	18290	9.665	-18.3371	-41.0333	-8.1642E3	-1.76204E3	-234.087	-130.604	-20.4344	-12.1709	39.7028	5.11392
2799	Surface 4980	18294	9.665	-13.3169	-41.0333	-8.17565E3	-1.71955E3	-184.433	-135.591	-21.265	-9.14252	38.2559	3.65683
2800	Surface 4980	18508	9.665	-18.3371	-40.0	-7.96035E3	-1.74074E3	-194.903	-124.796	-20.0103	-11.6529	39.6602	5.80713
2801	Surface 4980	18515	9.665	-13.3169	-40.0	-7.96952E3	-1.70939E3	-152.168	-129.233	-20.3923	-8.82661	38.0391	4.72169
2802	Surface 4980	18730	9.665	-18.3371	-38.9667	-7.76146E3	-1.71197E3	-160.897	-119.037	-18.603	-10.9085	39.5714	5.65111
2803	Surface 4980	18734	9.665	-13.3169	-38.9667	-7.76851E3	-1.68957E3	-124.183	-122.925	-18.6549	-8.30489	37.7909	4.86062
2804	Surface 4980	18950	9.665	-18.3371	-37.9333	-7.56705E3	-1.67678E3	-131.624	-113.501	-16.9601	-10.0295	39.4036	5.00627
2805	Surface 4980	18954	9.665	-13.3169	-37.9333	-7.57218E3	-1.66153E3	-100.071	-116.868	-16.7765	-7.65762	37.4841	4.45017
2806	Surface 4980	19225	9.665	-18.3371	-36.9	-7.37625E3	-1.63622E3	-106.718	-108.272	-15.4718	-9.08903	39.1376	4.20836
2807	Surface 4980	19235	9.665	-13.3169	-36.9	-7.37971E3	-1.62659E3	-79.5191	-111.163	-15.1295	-6.94747	37.1035	3.84031
2808	Surface 5003	2559	9.665	-19.0166	-67.2	-9.26265E3	-2.37037E3	1.37337E3	-60.0716	279.431	-37.8188	37.725	46.7175
2809	Surface 5003	2571	9.665	-18.3371	-67.2	-9.32584E3	-2.31042E3	1.44914E3	-64.3	259.128	-45.4878	80.3176	-11.9298
2810	Surface 5003	3355	9.665	-19.0166	-65.7	-10.631E3	-1.64415E3	2.02007E3	55.569	157.364	12.6292	-62.802	-33.7328
2811	Surface 5003	3377	9.665	-18.3371	-65.7	-10.69E3	-1.58243E3	2.04615E3	53.1154	156.753	22.7795	-55.8089	-135.875
2812	Surface 5004	2571	9.665	-18.3371	-67.2	-9.32584E3	-2.31042E3	1.44914E3	-64.3	259.128	-45.4878	80.3176	-11.9298
2813	Surface 5004	2582	9.665	-13.3169	-67.2	-9.38812E3	-1.74434E3	1.26545E3	-70.2247	255.642	-39.2864	65.1647	33.5701
2814	Surface 5004	3377	9.665	-18.3371	-65.7	-10.69E3	-1.58243E3	2.04615E3	53.1154	156.753	22.7795	-55.8089	-135.875
2815	Surface 5004	3443	9.665	-13.3169	-65.7	-10.6912E3	-1.10229E3	1.69279E3	50.0212	140.496	3.71985	-28.317	-54.9506
2816	Surface 5006	89	9.665	-19.0166	-78.2	-1.0131E3	-722.153	634.389	-16.1264	-20.776	20.5363	38.8679	-20.2676
2817	Surface 5006	93	9.665	-18.3371	-78.2	-1.00098E3	-715.051	608.253	-16.1708	-20.509	17.0404	31.3472	-34.1407
2818	Surface 5006	307	9.665	-19.0166	-77.2	-985.264	-715.703	634.222	-21.3733	-40.5417	23.3214	-4.84291	-40.2867
2819	Surface 5006	315	9.665	-18.3371	-77.2	-994.543	-709.784	607.481	-23.9412	-41.0247	21.2926	0.627195	-52.904
2820	Surface 5006	528	9.665	-19.0166	-76.2	-995.774	-759.717	637.193	-38.8864	-100.303	27.2221	-6.16613	-77.2604
2821	Surface 5006	534	9.665	-18.3371	-76.2	-1.015E3	-750.998	612.649	-42.121	-101.191	25.3036	-1.73716	-89.0601
2822	Surface 5006	748	9.665	-19.0166	-75.2	-1.08216E3	-900.305	660.726	-61.9508	-192.598	28.7971	-11.6768	-101.455
2823	Surface 5006	754	9.665	-18.3371	-75.2	-1.11069E3	-889.559	644.735	-66.4878	-193.936	26.9609	-6.47286	-114.102
2824	Surface 5006	967	9.665	-19.0166	-74.2	-1.32761E3	-1.13722E3	700.437	-88.9014	-296.684	29.1126	-16.8009	-96.3738
2825	Surface 5006	973	9.665	-18.3371	-74.2	-1.36414E3	-1.1235E3	701.009	-94.5548	-298.607	27.4337	-10.3662	-109.83
2826	Surface 5006	1188	9.665	-19.0166	-73.2	-1.82442E3	-1.45894E3	753.387	-112.927	-374.585	27.5521	-22.0593	-44.5432
2827	Surface 5006	1194	9.665	-18.3371	-73.2	-1.86845E3	-1.44155E3	778.611	-119.625	-377.173	26.1735	-13.2236	-59.1122
2828	Surface 5006	1409	9.665	-19.0166	-72.2	-2.64044E3	-1.81511E3	819.868	-126.604	-386.127	23.3515	-27.0302	40.4827
2829	Surface 5006	1415	9.665	-18.3371	-72.2	-2.69115E3	-1.79297E3	873.972	-134.091	-389.476	22.4645	-14.3308	24.6352
2830	Surface 5006	1629	9.665	-19.0166	-71.2	-3.76656E3	-2.1244E3	901.996	-127.014	-318.753	15.5482	-31.2073	116.258
2831	Surface 5006	1635	9.665	-18.3371	-71.2	-3.82343E3	-2.09628E3	982.584	-134.759	-322.918	15.3	-13.2104	99.0363
2832	Surface 5006	1848	9.665	-19.0166	-70.2	-5.12059E3	-2.33993E3	1.00216E3	-116.105	-189.222	3.33781	-33.0285	167.88
2833	Surface 5006	1853	9.665	-18.3371	-70.2	-5.18398E3	-2.30464E3	1.10122E3	-123.255	-194.195	3.80594	-8.74127	149.173
2834	Surface 5006	2067	9.665	-19.0166	-69.2	-6.5849E3	-2.45775E3	1.12111E3	-94.6264	-14.9197	-13.2138	-30.5665	210.343
2835	Surface 5006	2074	9.665	-18.3371	-69.2	-6.65493E3	-2.41402E3	1.2274E3	-100.049	-20.1553	-11.9313	0.542679	190.547
2836	Surface 5006	2289	9.665	-19.0166	-68.2	-8.0175E3	-2.48163E3	1.25692E3	-65.0534	185.197	-26.4076	-15.9128	219.808
2837	Surface 5006	2293	9.665	-18.3371	-68.2	-8.09297E3	-2.4302E3	1.35676E3	-68.7985	180.384	-24.4332	16.9943	197.886
2838	Surface 5006	2559	9.665	-19.0166	-67.2	-9.26265E3	-2.37037E3	1.37337E3	-60.0716	279.431	-37.8188	37.725	46.7175
2839	Surface 5006	2571	9.665	-18.3371	-67.2	-9.32584E3	-2.31042E3	1.44914E3	-64.3	259.128	-45.4878	80.3176	-11.9298
2840	Surface 5007	93	9.665	-18.3371	-78.2	-1.00098E3	-715.051	608.253	-16.1708	-20.509	17.0404	31.3472	-34.1407
2841	Surface 5007	99	9.665	-13.3169	-78.2	-969.527	-666.11	542.939	-20.4665	-18.0923	12.458	15.6691	-24.7702
2842	Surface 5007	315	9.665	-18.3371	-77.2	-994.543	-709.784	607.481	-23.9412	-41.0247	21.2926	0.627195	-52.904
2843	Surface 5007	319	9.665	-13.3169	-77.2	-997.436	-653.417	543.114	-28.4813	-39.2536	15.9295	1.10578	-46.9143
2844	Surface 5007	534	9.665	-18.3371	-76.2	-1.015E3	-750.998	612.649	-42.121	-101.191	25.3036	-1.73716	-89.0601
2845	Surface 5007	539	9.665	-13.3169	-76.2	-1.03299E3	-669.109	544.437	-48.3846	-100.992	19.9024	-1.57227	-86.4135
2846	Surface 5007	754	9.665	-18.3371	-75.2	-1.11069E3	-889.559	644.735	-66.4878	-193.936	26.9609	-6.47286	-114.102
2847	Surface 5007	760	9.665	-13.3169	-75.2	-1.14087E3	-781.194	566.929	-75.0398	-195.497	21.7017	-5.08587	-111.638
2848	Surface 5007	973	9.665	-18.3371	-74.2	-1.36414E3	-1.1235E3	701.009	-94.5548	-298.607	27.4337	-10.3662	-109.83
2849	Surface 5007	979	9.665	-13.3169	-74.2	-1.40393E3	-985.454	606.12	-105.492	-302.29	22.3022	-8.36487	-107.868
2850	Surface 5007	1194	9.665	-18.3371	-73.2	-1.86845E3	-1.44155E3	778.611	-119.625	-377.173	26.1735	-13.2236	-59.1122
2851	Surface 5007	1200	9.665	-13.3169	-73.2	-1.91664E3	-1.26811E3	659.871	-133.008	-383.589	21.3893	-10.6463	-57.3373
2852	Surface 5007	1415	9.665	-18.3371	-72.2	-2.69115E3	-1.79297E3	873.972	-134.091	-389.476	22.4645	-14.3308	24.6352
2853	Surface 5007	1421	9.665	-13.3169	-72.2	-2.74613E3	-1.57638E3	728.169	-149.735	-399.361	18.5052	-11.4505	26.5879
2854	Surface 5007	1635	9.665	-18.3371	-71.2	-3.82343E3	-2.09628E3	982.584	-134.759	-322.918	15.3	-13.2104	99.0363
2855	Surface 5007	1640	9.665	-13.3169	-71.2	-3.88414E3	-1.8268E3	812.232	-152.072	-337.198	12.9034	-10.4401	102.028
2856	Surface 5007	1853	9.665	-18.3371	-70.2	-5.18398E3	-2.30464E3	1.10122E3	-123.255	-194.195	3.80594	-8.74127	149.173
2857	Surface 5007	1861	9.665	-13.3169	-70.2	-5.25048E3	-1.97075E3	913.758	-140.778	-212.993	3.79605	-7.00247	155.19
2858	Surface 5007	2074	9.665	-18.3371	-69.2	-6.65493E3	-2.41402E3	1.2274E3	-100.049	-20.1553	-11.9313	0.542679	190.547
2859	Surface 5007	2079	9.665	-13.3169	-69.2	-6.72703E3	-2.00338E3	1.03377E3	-116.308	-42.0221	-9.00392	0.458586	200.942
2860	Surface 5007	2293	9.665	-18.3371	-68.2	-8.09297E3	-2.4302E3	1.35676E3	-68.7985	180.384	-24.4332	16.9943	197.886
2861	Surface 5007	2300	9.665	-13.3169	-68.2	-8.16855E3	-1.93321E3	1.17057E3	-80.9836	156.741	-20.7677	11.287	213.999
2862	Surface 5007	2571	9.665	-18.3371	-67.2	-9.32584E3	-2.31042E3	1.44914E3	-64.3	259.128	-45.4878	80.3176	-11.9298
2863	Surface 5007	2582	9.665	-13.3169	-67.2	-9.38812E3	-1.74434E3	1.26545E3	-70.2247	255.642	-39.2864	65.1647	33.5701
2864	Surface 5009	4209	9.665	-18.3371	-64.4035	-13.3847E3	-1.3344E3	2.60541E3	-95.1001	23.6532	-46.0895	156.499	-59.1036
2865	Surface 5009	4232	9.665	-19.0166	-64.3794	-13.5068E3	-1.43074E3	2.71428E3	-91.4896	-10.6214	-56.01	106.739	48.1683
2866	Surface 5010	4200	9.665	-13.3169	-64.5447	-13.1046E3	-918.433	1.88236E3	-114.404	-29.4092	-50.777	177.945	35.857
2867	Surface 5010	4209	9.665	-18.3371	-64.4035	-13.3847E3	-1.3344E3	2.60541E3	-95.1001	23.6532	-46.0895	156.499	-59.1036
2868	Surface 5015	13253	9.665	-19.0166	-55.3965	-14.8085E3	-1.15202E3	-2.67873E3	48.8433	-33.4679	50.2099	522.075	-40.9821
2869	Surface 5015	13269	9.665	-18.3371	-55.3965	-14.7112E3	-1.04689E3	-2.62014E3	56.3076	-38.3351	29.1677	612.064	-22.6594
2870	Surface 5015	14268	9.665	-19.0166	-54.3977	-11.7678E3	-1.3624E3	-1.68146E3	-21.7455	-162.176	148.644	-16.5745	-273.875
2871	Surface 5015	14274	9.665	-18.3371	-54.3977	-11.7848E3	-1.27359E3	-1.75736E3	0.416249	-164.268	134.482	63.4262	-255.265
2872	Surface 5015	14812	9.665	-19.0166	-53.3988	-9.9921E3	-1.51446E3	-1.26473E3	-110.227	-445.249	139.471	-7.18688	-388.229
2873	Surface 5015	14816	9.665	-18.3371	-53.3988	-10.1264E3	-1.47109E3	-1.36909E3	-97.1071	-449.206	131.04	65.3301	-357.629
2874	Surface 5015	15496	9.665	-19.0166	-52.4	-9.02012E3	-1.51682E3	-1.04998E3	-166.734	-610.074	117.955	83.6093	-31.9166
2875	Surface 5015	15510	9.665	-18.3371	-52.4	-9.11163E3	-1.47496E3	-1.09267E3	-153.752	-611.78	109.818	90.0505	-13.4132
2876	Surface 5016	13269	9.665	-18.3371	-55.3965	-14.7112E3	-1.04689E3	-2.62014E3	56.3076	-38.3351	29.1677	612.064	-22.6594
2877	Surface 5016	13827	9.665	-13.3169	-55.2553	-13.9576E3	-943.585	-1.48266E3	64.2241	-69.4887	90.4062	401.358	-188.458
2878	Surface 5016	14274	9.665	-18.3371	-54.3977	-11.7848E3	-1.27359E3	-1.75736E3	0.416249	-164.268	134.482	63.4262	-255.265
2879	Surface 5016	14439	9.665	-13.3169	-54.3035	-11.8365E3	-844.598	-1.32791E3	27.2404	-194.524	101.448	74.4788	-298.676
2880	Surface 5016	14816	9.665	-18.3371	-53.3988	-10.1264E3	-1.47109E3	-1.36909E3	-97.1071	-449.206	131.04	65.3301	-357.629
2881	Surface 5016	14979	9.665	-13.3169	-53.3518	-10.2295E3	-969.245	-1.09146E3	-82.2642	-487.415	100.408	51.1209	-396.94
2882	Surface 5016	15510	9.665	-18.3371	-52.4	-9.11163E3	-1.47496E3	-1.09267E3	-153.752	-611.78	109.818	90.0505	-13.4132
2883	Surface 5016	15550	9.665	-13.3169	-52.4	-9.27074E3	-983.091	-926.814	-146.885	-635.827	82.4019	51.5697	-26.9108
2884	Surface 5018	3377	9.665	-18.3371	-65.7	-10.69E3	-1.58243E3	2.04615E3	53.1154	156.753	22.7795	-55.8089	-135.875
2885	Surface 5018	3443	9.665	-13.3169	-65.7	-10.6912E3	-1.10229E3	1.69279E3	50.0212	140.496	3.71985	-28.317	-54.9506
2886	Surface 5018	4200	9.665	-13.3169	-64.5447	-13.1046E3	-918.433	1.88236E3	-114.404	-29.4092	-50.777	177.945	35.857
2887	Surface 5018	4209	9.665	-18.3371	-64.4035	-13.3847E3	-1.3344E3	2.60541E3	-95.1001	23.6532	-46.0895	156.499	-59.1036
2888	Surface 5019	3355	9.665	-19.0166	-65.7	-10.631E3	-1.64415E3	2.02007E3	55.569	157.364	12.6292	-62.802	-33.7328
2889	Surface 5019	3377	9.665	-18.3371	-65.7	-10.69E3	-1.58243E3	2.04615E3	53.1154	156.753	22.7795	-55.8089	-135.875
2890	Surface 5019	4209	9.665	-18.3371	-64.4035	-13.3847E3	-1.3344E3	2.60541E3	-95.1001	23.6532	-46.0895	156.499	-59.1036
2891	Surface 5019	4232	9.665	-19.0166	-64.3794	-13.5068E3	-1.43074E3	2.71428E3	-91.4896	-10.6214	-56.01	106.739	48.1683
2892	Surface 5021	27142	9.665	20.819	-4.6	-896.32	-138.459	-2.86046	-1.21482	6.67725	1.1859	-4.82	4.0863
2893	Surface 5021	27153	9.665	23.1855	-4.6	-896.806	-138.289	-1.59173	-1.72288	6.58697	1.31962	-2.5401	4.05772
2894	Surface 5021	27420	9.665	20.819	-3.68	-821.742	-108.77	-2.25305	0.438129	8.98116	1.21499	-4.59174	1.06502
2895	Surface 5021	27425	9.665	23.1855	-3.68	-822.245	-108.636	-0.77886	-0.0921333	8.89936	1.35376	-2.50494	1.04671
2896	Surface 5021	27639	9.665	20.819	-2.76	-739.58	-80.9778	-1.57539	1.60721	8.32522	1.27305	-4.31703	-1.95172
2897	Surface 5021	27646	9.665	23.1855	-2.76	-740.09	-80.8287	0.110846	1.05593	8.25913	1.41884	-2.44364	-1.95687
2898	Surface 5021	27860	9.665	20.819	-1.84	-650.636	-53.5761	-0.88482	2.48965	5.72597	1.37827	-3.98474	-3.12025
2899	Surface 5021	27865	9.665	23.1855	-1.84	-651.196	-53.4615	1.02446	1.91833	5.68977	1.53376	-2.34324	-3.10507
2900	Surface 5021	28078	9.665	20.819	-0.92	-557.53	-26.6667	-0.463264	3.36601	2.7122	1.25261	-3.60499	-2.90404
2901	Surface 5021	28084	9.665	23.1855	-0.92	-557.658	-26.5654	1.60462	2.77328	2.70819	1.39352	-2.20805	-2.88678
2902	Surface 5021	28300	9.665	20.819	0.0	-460.016	-3.37416	-0.506533	4.36367	1.37792	1.12679	-7.10707	-2.49108
2903	Surface 5021	28305	9.665	23.1855	0.0	-460.453	-3.38204	1.82225	3.76764	1.38789	1.257	-6.2787	-2.48072
2904	Surface 5022	27153	9.665	23.1855	-4.6	-896.806	-138.289	-1.59173	-1.72288	6.58697	1.31962	-2.5401	4.05772
2905	Surface 5022	27162	9.665	24.2119	-4.6	-897.066	-138.242	-5.09619	-2.1852	6.49918	1.34286	-1.32977	4.08041
2906	Surface 5022	27425	9.665	23.1855	-3.68	-822.245	-108.636	-0.77886	-0.0921333	8.89936	1.35376	-2.50494	1.04671
2907	Surface 5022	27432	9.665	24.2119	-3.68	-822.525	-108.609	-4.61101	-0.574665	8.81355	1.37439	-1.40137	1.06665
2908	Surface 5022	27646	9.665	23.1855	-2.76	-740.09	-80.8287	0.110846	1.05593	8.25913	1.41884	-2.44364	-1.95687
2909	Surface 5022	27651	9.665	24.2119	-2.76	-740.403	-80.8098	-4.05941	0.553585	8.17888	1.43776	-1.45789	-1.93862
2910	Surface 5022	27865	9.665	23.1855	-1.84	-651.196	-53.4615	1.02446	1.91833	5.68977	1.53376	-2.34324	-3.10507
2911	Surface 5022	27870	9.665	24.2119	-1.84	-651.52	-53.4703	-3.42447	1.39507	5.61983	1.5536	-1.48533	-3.08741
2912	Surface 5022	28084	9.665	23.1855	-0.92	-557.658	-26.5654	1.60462	2.77328	2.70819	1.39352	-2.20805	-2.88678
2913	Surface 5022	28090	9.665	24.2119	-0.92	-557.773	-26.5626	-2.84532	2.23041	2.65405	1.40465	-1.49915	-2.87151
2914	Surface 5022	28305	9.665	23.1855	0.0	-460.453	-3.38204	1.82225	3.76764	1.38789	1.257	-6.2787	-2.48072
2915	Surface 5022	28312	9.665	24.2119	0.0	-461.095	-3.48631	-2.50879	3.21734	1.34346	1.26239	-5.89	-2.46729
2916	Surface 5024	25909	9.665	20.819	-9.9	-1.33912E3	-316.426	-5.055	-21.2333	-58.5077	1.20877	-6.05861	29.4682
2917	Surface 5024	25917	9.665	23.1855	-9.9	-1.33945E3	-315.908	-2.91517	-21.6042	-58.5961	1.36114	-2.63858	29.4265
2918	Surface 5024	26182	9.665	20.819	-8.84	-1.21968E3	-279.869	-4.71548	-14.9768	-36.1415	1.1906	-5.68899	22.7182
2919	Surface 5024	26189	9.665	23.1855	-8.84	-1.22005E3	-279.416	-3.14923	-15.3754	-36.231	1.3308	-2.58311	22.6742
2920	Surface 5024	26403	9.665	20.819	-7.78	-1.12948E3	-243.674	-4.3681	-9.68798	-16.776	1.17863	-5.43803	14.2253
2921	Surface 5024	26410	9.665	23.1855	-7.78	-1.12988E3	-243.3	-3.17946	-10.1142	-16.8669	1.31086	-2.56391	14.1807
2922	Surface 5024	26622	9.665	20.819	-6.72	-1.0512E3	-207.996	-3.94734	-6.09085	-5.11847	1.17289	-5.23586	8.19486
2923	Surface 5024	26629	9.665	23.1855	-6.72	-1.05163E3	-207.701	-2.86393	-6.54486	-5.2112	1.3024	-2.5604	8.15252
2924	Surface 5024	26844	9.665	20.819	-5.66	-975.18	-172.688	-3.44191	-3.44566	1.91781	1.1737	-5.03891	5.51771
2925	Surface 5024	26850	9.665	23.1855	-5.66	-975.641	-172.463	-2.3127	-3.92712	1.82466	1.30403	-2.55638	5.48083
2926	Surface 5024	27142	9.665	20.819	-4.6	-896.32	-138.459	-2.86046	-1.21482	6.67725	1.1859	-4.82	4.0863
2927	Surface 5024	27153	9.665	23.1855	-4.6	-896.806	-138.289	-1.59173	-1.72288	6.58697	1.31962	-2.5401	4.05772
2928	Surface 5025	25917	9.665	23.1855	-9.9	-1.33945E3	-315.908	-2.91517	-21.6042	-58.5961	1.36114	-2.63858	29.4265
2929	Surface 5025	25926	9.665	24.2119	-9.9	-1.33965E3	-315.695	-8.87982	-21.946	-58.6751	1.35818	-0.793486	29.473
2930	Surface 5025	26189	9.665	23.1855	-8.84	-1.22005E3	-279.416	-3.14923	-15.3754	-36.231	1.3308	-2.58311	22.6742
2931	Surface 5025	26196	9.665	24.2119	-8.84	-1.22026E3	-279.235	-7.73569	-15.742	-36.3119	1.34222	-0.913318	22.7147
2932	Surface 5025	26410	9.665	23.1855	-7.78	-1.12988E3	-243.3	-3.17946	-10.1142	-16.8669	1.31086	-2.56391	14.1807
