Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:49 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
138:Seismic 1 - Results - 25:Increment 25
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
1503	Surface 519	2585	9.665	-172.251	-67.2	-9.53444E3	-816.172	-1.00673E3	-108.972	172.263	33.4177	2.62792	20.2016
1504	Surface 519	3438	9.665	-166.683	-65.7	-10.6605E3	-1.03216E3	-1.77684E3	44.3938	114.103	14.7717	21.1828	-57.2474
1505	Surface 519	3494	9.665	-172.251	-65.7	-10.6875E3	-529.842	-1.23072E3	58.2528	97.6635	31.2983	1.24092	-75.2803
1506	Surface 521	2547	9.665	-159.181	-67.2	-9.21814E3	-2.54022E3	-1.44788E3	-70.4224	267.55	57.511	-15.2255	-3.02975
1507	Surface 521	2557	9.665	-160.983	-67.2	-9.25097E3	-2.33319E3	-1.42258E3	-76.1418	261.43	53.2604	-23.5882	20.782
1508	Surface 521	3321	9.665	-159.181	-65.7	-10.5664E3	-1.8363E3	-2.17687E3	43.062	141.468	-25.4193	73.3281	-78.3932
1509	Surface 521	3353	9.665	-160.983	-65.7	-10.5992E3	-1.62163E3	-2.06576E3	43.2292	134.551	-24.2307	70.7648	-40.5948
1510	Surface 528	2549	9.665	-20.819	-67.2	-9.28027E3	-2.60034E3	1.37459E3	-64.9643	261.444	-45.9224	36.6327	4.01231
1511	Surface 528	2559	9.665	-19.0166	-67.2	-9.31557E3	-2.41302E3	1.34685E3	-65.8886	258.427	-41.7049	40.0842	20.9429
1512	Surface 528	3329	9.665	-20.819	-65.7	-10.6292E3	-1.86636E3	2.12088E3	50.5888	147.096	20.2818	-70.2954	-79.6965
1513	Surface 528	3355	9.665	-19.0166	-65.7	-10.6727E3	-1.66317E3	2.00399E3	53.0591	140.839	18.6625	-67.5538	-53.0657
1514	Surface 530	2582	9.665	-13.3169	-67.2	-9.44258E3	-1.7949E3	1.24157E3	-74.3566	233.471	-40.621	63.3713	10.4159
1515	Surface 530	2590	9.665	-7.74887	-67.2	-9.57004E3	-1.09204E3	999.049	-88.4073	200.896	-29.2404	12.1717	18.9118
1516	Surface 530	3443	9.665	-13.3169	-65.7	-10.7432E3	-1.12545E3	1.68428E3	48.6508	122.425	-3.74389	-29.9467	-69.4333
1517	Surface 530	3499	9.665	-7.74887	-65.7	-10.753E3	-660.172	1.20803E3	51.9247	105.134	-20.7279	-19.5198	-67.7322
1518	Surface 531	2590	9.665	-7.74887	-67.2	-9.57004E3	-1.09204E3	999.049	-88.4073	200.896	-29.2404	12.1717	18.9118
1519	Surface 531	2602	9.665	7.01648E-15	-67.2	-9.66018E3	-338.642	441.745	-110.223	164.273	-6.32675	-41.9675	24.7428
1520	Surface 531	3499	9.665	-7.74887	-65.7	-10.753E3	-660.172	1.20803E3	51.9247	105.134	-20.7279	-19.5198	-67.7322
1521	Surface 531	3552	9.665	7.01648E-15	-65.7	-10.6979E3	-214.215	383.909	54.2216	73.0043	-20.7546	-4.43149	-36.0277
1522	Surface 534	113	9.665	7.01648E-15	-78.2	-1.11994E3	-573.756	253.158	-33.4769	-15.2983	0.866286	-9.80021	-18.6946
1523	Surface 534	116	9.665	6.11244	-78.2	-1.11775E3	-562.176	123.121	-33.8001	-16.1511	-3.66424	-13.7346	-21.4542
1524	Surface 534	120	9.665	12.2246	-78.2	-1.13294E3	-570.833	3.35734	-29.0289	-15.9019	-8.46502	-22.5392	-22.0229
1525	Surface 534	126	9.665	18.3371	-78.2	-1.1582E3	-594.62	-91.2148	-23.939	-17.7379	-12.1794	-32.2367	-24.3447
1526	Surface 534	332	9.665	7.01648E-15	-77.2	-1.19482E3	-554.894	256.915	-41.0428	-35.839	0.989034	-2.04185	-44.3856
1527	Surface 534	337	9.665	6.11246	-77.2	-1.18678E3	-543.522	125.016	-41.1523	-36.4024	-5.40027	1.02435	-45.496
1528	Surface 534	340	9.665	12.2246	-77.2	-1.19077E3	-556.326	4.64752	-36.3803	-36.7186	-11.6578	1.66226	-45.4055
1529	Surface 534	347	9.665	18.3371	-77.2	-1.184E3	-586.677	-88.0816	-30.4816	-38.4596	-16.6812	-0.706153	-45.7294
1530	Surface 534	552	9.665	7.01648E-15	-76.2	-1.25271E3	-545.771	258.158	-61.8956	-98.0135	1.48103	-2.1991	-88.4999
1531	Surface 534	557	9.665	6.11248	-76.2	-1.24513E3	-536.112	123.597	-61.5693	-98.0619	-7.46436	1.27346	-88.3184
1532	Surface 534	560	9.665	12.2246	-76.2	-1.23688E3	-560.24	1.24162	-55.7228	-98.5158	-15.6404	2.58338	-86.7899
1533	Surface 534	565	9.665	18.3371	-76.2	-1.21601E3	-612.68	-94.0973	-48.1656	-99.5479	-21.91	1.41847	-84.5696
1534	Surface 534	773	9.665	7.01648E-15	-75.2	-1.37693E3	-630.561	260.754	-91.6984	-194.469	2.21356	-2.93718	-115.144
1535	Surface 534	777	9.665	6.11249	-75.2	-1.36897E3	-621.727	117.35	-91.0214	-194.215	-8.04242	2.50283	-115.219
1536	Surface 534	781	9.665	12.2245	-75.2	-1.35278E3	-659.237	-15.0774	-83.3783	-193.629	-17.3251	5.32909	-112.838
1537	Surface 534	787	9.665	18.3371	-75.2	-1.32034E3	-734.53	-123.99	-73.3343	-193.111	-24.2894	5.15022	-109.638
1538	Surface 534	992	9.665	7.01648E-15	-74.2	-1.6543E3	-798.655	264.661	-126.37	-302.985	2.68096	-3.99009	-111.972
1539	Surface 534	997	9.665	6.11249	-74.2	-1.64639E3	-791.229	107.061	-125.607	-302.417	-8.22548	3.79811	-111.95
1540	Surface 534	1000	9.665	12.2245	-74.2	-1.62345E3	-844.098	-42.002	-115.818	-300.316	-18.2474	8.35954	-109.306
1541	Surface 534	1005	9.665	18.3371	-74.2	-1.58155E3	-946.7	-174.062	-102.834	-297.737	-25.8584	9.0042	-105.212
1542	Surface 534	1213	9.665	7.01648E-15	-73.2	-2.18048E3	-1.03208E3	270.084	-158.822	-386.002	3.12892	-5.39502	-62.2043
1543	Surface 534	1216	9.665	6.1125	-73.2	-2.17371E3	-1.02614E3	93.4522	-158.291	-384.74	-7.71366	5.02543	-62.2021
1544	Surface 534	1221	9.665	12.2245	-73.2	-2.14424E3	-1.09836E3	-78.4558	-146.297	-380.571	-18.039	11.3844	-59.2034
1545	Surface 534	1225	9.665	18.3371	-73.2	-2.09382E3	-1.23543E3	-242.828	-130.034	-375.233	-26.163	12.4766	-54.1608
1546	Surface 534	1433	9.665	7.01648E-15	-72.2	-3.02238E3	-1.27247E3	279.153	-181.15	-404.137	3.86704	-7.30908	20.3636
1547	Surface 534	1436	9.665	6.11249	-72.2	-3.01887E3	-1.26756E3	76.4998	-181.413	-401.685	-6.00146	6.05345	20.0203
1548	Surface 534	1441	9.665	12.2245	-72.2	-2.98175E3	-1.36485E3	-125.412	-167.365	-394.516	-16.1203	14.3335	23.4566
1549	Surface 534	1446	9.665	18.3371	-72.2	-2.92348E3	-1.54705E3	-328.778	-147.584	-385.379	-24.568	15.4499	29.5915
1550	Surface 534	1653	9.665	7.01648E-15	-71.2	-4.17173E3	-1.42832E3	295.319	-189.733	-346.159	5.22717	-10.0724	93.3852
1551	Surface 534	1657	9.665	6.1125	-71.2	-4.1739E3	-1.42281E3	55.5522	-191.807	-341.933	-2.32684	6.59014	91.89
1552	Surface 534	1660	9.665	12.2245	-71.2	-4.12683E3	-1.55312E3	-185.76	-176.261	-330.567	-11.5676	17.2194	95.5053
1553	Surface 534	1665	9.665	18.3371	-71.2	-4.05993E3	-1.79605E3	-431.241	-152.872	-316.154	-20.0855	18.2557	102.734
1554	Surface 534	1872	9.665	7.01648E-15	-70.2	-5.54847E3	-1.4394E3	322.34	-185.065	-230.318	7.28308	-14.5382	142.664
1555	Surface 534	1877	9.665	6.11248	-70.2	-5.55809E3	-1.42916E3	29.2931	-190.829	-224.405	4.18984	5.74736	137.608
1556	Surface 534	1881	9.665	12.2246	-70.2	-5.4976E3	-1.60363E3	-264.299	-175.159	-207.409	-3.19823	19.8537	140.344
1557	Surface 534	1886	9.665	18.3371	-70.2	-5.41845E3	-1.93017E3	-552.677	-148.355	-186.246	-11.4217	21.5526	148.06
1558	Surface 534	2093	9.665	7.01648E-15	-69.2	-7.0326E3	-1.28439E3	363.081	-165.975	-74.6379	8.72768	-22.7774	185.45
1559	Surface 534	2096	9.665	6.11247	-69.2	-7.05022E3	-1.26046E3	-4.60807	-178.85	-71.1267	13.8635	0.158698	170.948
1560	Surface 534	2100	9.665	12.2246	-69.2	-6.97093E3	-1.49505E3	-368.385	-166.225	-49.0536	10.0612	21.0072	164.356
1561	Surface 534	2105	9.665	18.3371	-69.2	-6.87371E3	-1.94036E3	-699.4	-136.746	-19.8306	2.95656	27.393	175.48
1562	Surface 534	2312	9.665	7.01648E-15	-68.2	-8.47194E3	-946.226	418.707	-130.348	103.615	5.85508	-36.1307	202.284
1563	Surface 534	2316	9.665	6.11246	-68.2	-8.49648E3	-893.76	-52.2595	-153.922	93.9575	21.4836	-21.2803	176.482
1564	Surface 534	2320	9.665	12.2246	-68.2	-8.39004E3	-1.21104E3	-506.495	-151.763	109.622	25.4961	16.9748	143.898
1565	Surface 534	2326	9.665	18.3371	-68.2	-8.26646E3	-1.83089E3	-880.611	-117.225	152.478	22.0671	43.7804	161.59
1566	Surface 534	2602	9.665	7.01648E-15	-67.2	-9.66018E3	-338.642	441.745	-110.223	164.273	-6.32675	-41.9675	24.7428
1567	Surface 534	2608	9.665	6.11244	-67.2	-9.68503E3	-248.579	-108.604	-141.044	135.785	19.0787	-72.7027	19.3537
1568	Surface 534	2614	9.665	12.2246	-67.2	-9.54773E3	-674.944	-634.584	-152.299	140.494	48.2823	-33.1803	7.48469
1569	Surface 534	2622	9.665	18.3371	-67.2	-9.40665E3	-1.53332E3	-1.03591E3	-126.052	186.701	69.621	7.61926	-37.4294
1570	Surface 535	126	9.665	18.3371	-78.2	-1.1582E3	-594.62	-91.2148	-23.939	-17.7379	-12.1794	-32.2367	-24.3447
1571	Surface 535	132	9.665	20.819	-78.2	-1.177E3	-608.465	-135.498	-20.2962	-18.2628	-14.4669	-36.2465	-22.7511
1572	Surface 535	347	9.665	18.3371	-77.2	-1.184E3	-586.677	-88.0816	-30.4816	-38.4596	-16.6812	-0.706153	-45.7294
1573	Surface 535	353	9.665	20.819	-77.2	-1.17375E3	-602.301	-135.163	-25.8959	-38.6856	-19.0615	1.84858	-44.0609
1574	Surface 535	565	9.665	18.3371	-76.2	-1.21601E3	-612.68	-94.0973	-48.1656	-99.5479	-21.91	1.41847	-84.5696
1575	Surface 535	573	9.665	20.819	-76.2	-1.19237E3	-638.655	-141.94	-42.1477	-99.2607	-24.5616	4.38091	-82.3581
1576	Surface 535	787	9.665	18.3371	-75.2	-1.32034E3	-734.53	-123.99	-73.3343	-193.111	-24.2894	5.15022	-109.638
1577	Surface 535	791	9.665	20.819	-75.2	-1.28576E3	-770.154	-169.267	-65.3628	-192.027	-27.0578	8.88873	-106.505
1578	Surface 535	1005	9.665	18.3371	-74.2	-1.58155E3	-946.7	-174.062	-102.834	-297.737	-25.8584	9.0042	-105.212
1579	Surface 535	1011	9.665	20.819	-74.2	-1.53716E3	-994.437	-212.899	-92.6131	-295.492	-28.6803	13.8048	-101.203
1580	Surface 535	1225	9.665	18.3371	-73.2	-2.09382E3	-1.23543E3	-242.828	-130.034	-375.233	-26.163	12.4766	-54.1608
1581	Surface 535	1233	9.665	20.819	-73.2	-2.04012E3	-1.29859E3	-271.297	-117.282	-371.473	-28.9075	18.8286	-49.1079
1582	Surface 535	1446	9.665	18.3371	-72.2	-2.92348E3	-1.54705E3	-328.778	-147.584	-385.379	-24.568	15.4499	29.5915
1583	Surface 535	1452	9.665	20.819	-72.2	-2.86082E3	-1.63045E3	-345.638	-132.047	-379.621	-27.1149	23.9931	35.9238
1584	Surface 535	1665	9.665	18.3371	-71.2	-4.05993E3	-1.79605E3	-431.241	-152.872	-316.154	-20.0855	18.2557	102.734
1585	Surface 535	1672	9.665	20.819	-71.2	-3.98716E3	-1.9066E3	-439.731	-134.305	-307.747	-22.3649	29.7337	110.64
1586	Surface 535	1886	9.665	18.3371	-70.2	-5.41845E3	-1.93017E3	-552.677	-148.355	-186.246	-11.4217	21.5526	148.06
1587	Surface 535	1892	9.665	20.819	-70.2	-5.33148E3	-2.0781E3	-560.133	-126.405	-174.258	-13.3993	37.1213	158.389
1588	Surface 535	2105	9.665	18.3371	-69.2	-6.87371E3	-1.94036E3	-699.4	-136.746	-19.8306	2.95656	27.393	175.48
1589	Surface 535	2111	9.665	20.819	-69.2	-6.76489E3	-2.1399E3	-715.433	-110.567	-2.20406	2.24895	49.0741	190.449
1590	Surface 535	2326	9.665	18.3371	-68.2	-8.26646E3	-1.83089E3	-880.611	-117.225	152.478	22.0671	43.7804	161.59
1591	Surface 535	2331	9.665	20.819	-68.2	-8.13115E3	-2.09717E3	-914.97	-84.3096	178.637	23.1557	72.8717	181.953
1592	Surface 535	2622	9.665	18.3371	-67.2	-9.40665E3	-1.53332E3	-1.03591E3	-126.052	186.701	69.621	7.61926	-37.4294
1593	Surface 535	2633	9.665	20.819	-67.2	-9.23847E3	-1.94668E3	-1.10601E3	-89.9729	233.031	76.9399	9.72686	-16.2394
1594	Surface 544	123	9.665	161.663	-78.2	-965.841	-684.72	155.168	-21.9123	-18.9629	12.8062	29.9819	-25.3198
1595	Surface 544	129	9.665	159.181	-78.2	-987.397	-698.199	209.453	-18.0496	-19.5026	15.4179	35.494	-22.8349
1596	Surface 544	343	9.665	161.663	-77.2	-1.00175E3	-669.225	149.459	-28.6976	-39.6968	17.4152	-0.736701	-46.4756
1597	Surface 544	350	9.665	159.181	-77.2	-993.342	-684.626	206.106	-23.7977	-39.903	19.9761	-2.76606	-44.1845
1598	Surface 544	564	9.665	161.663	-76.2	-1.04232E3	-678.568	151.835	-46.4306	-100.88	22.8124	-2.89308	-85.2204
1599	Surface 544	570	9.665	159.181	-76.2	-1.02004E3	-704.823	208.498	-40.0435	-100.57	25.5057	-5.35439	-82.5993
1600	Surface 544	784	9.665	161.663	-75.2	-1.15464E3	-785.455	178.984	-71.5055	-194.899	25.4406	-6.78279	-110.522
1601	Surface 544	789	9.665	159.181	-75.2	-1.12091E3	-821.877	232.114	-63.0313	-193.789	28.1649	-9.96834	-106.911
1602	Surface 544	1002	9.665	161.663	-74.2	-1.42324E3	-984.783	227.25	-100.845	-300.384	27.2743	-10.8766	-106.252
1603	Surface 544	1008	9.665	159.181	-74.2	-1.37909E3	-1.034E3	272.758	-89.9516	-298.07	29.9741	-15.0478	-101.739
1604	Surface 544	1224	9.665	161.663	-73.2	-1.94258E3	-1.26329E3	295.277	-127.763	-379.081	27.8301	-14.6841	-55.2193
1605	Surface 544	1228	9.665	159.181	-73.2	-1.8884E3	-1.32881E3	328.914	-114.155	-375.157	30.3359	-20.273	-49.629
1606	Surface 544	1444	9.665	161.663	-72.2	-2.77944E3	-1.5681E3	381.602	-144.727	-390.723	26.3749	-18.065	28.879
1607	Surface 544	1448	9.665	159.181	-72.2	-2.71556E3	-1.65494E3	401.6	-128.197	-384.606	28.4601	-25.6053	35.7461
1608	Surface 544	1663	9.665	161.663	-71.2	-3.92359E3	-1.81517E3	485.324	-148.661	-323.199	21.7284	-21.2558	103.273
1609	Surface 544	1669	9.665	159.181	-71.2	-3.84907E3	-1.93029E3	493.989	-129.137	-314.049	23.0455	-31.2592	111.598
1610	Surface 544	1882	9.665	161.663	-70.2	-5.29042E3	-1.95508E3	608.191	-140.773	-194.472	12.2779	-24.7547	152.711
1611	Surface 544	1890	9.665	159.181	-70.2	-5.20165E3	-2.10824E3	611.12	-118.348	-181.102	12.167	-37.5278	162.795
1612	Surface 544	2102	9.665	161.663	-69.2	-6.75425E3	-1.9826E3	755.101	-121.018	-24.0339	-4.10806	-30.1402	192.472
1613	Surface 544	2109	9.665	159.181	-69.2	-6.64519E3	-2.18629E3	759.297	-96.0925	-4.87824	-7.0024	-43.6514	203.599
1614	Surface 544	2324	9.665	161.663	-68.2	-8.16037E3	-1.90415E3	933.336	-87.0792	167.312	-25.7272	-37.4067	196.621
1615	Surface 544	2330	9.665	159.181	-68.2	-8.02777E3	-2.17611E3	945.859	-61.5775	190.838	-29.5218	-48.3018	206.637
1616	Surface 544	2617	9.665	161.663	-67.2	-9.32035E3	-1.68591E3	1.08289E3	-83.0229	234.995	-69.3789	28.9648	-11.0798
1617	Surface 544	2627	9.665	159.181	-67.2	-9.15512E3	-2.07057E3	1.12378E3	-59.0753	274.198	-73.2857	37.5643	13.9517
1618	Surface 545	110	9.665	-180.0	-78.2	-916.933	-660.5	-252.485	-33.4557	-16.1412	-0.821353	9.53294	-18.1359
1619	Surface 545	115	9.665	173.888	-78.2	-916.944	-651.331	-98.8115	-33.4345	-17.1518	3.91075	12.5643	-20.9756
1620	Surface 545	118	9.665	167.775	-78.2	-936.457	-661.175	42.4745	-27.7892	-16.8626	8.78988	20.2219	-21.6516
1621	Surface 545	123	9.665	161.663	-78.2	-965.841	-684.72	155.168	-21.9123	-18.9629	12.8062	29.9819	-25.3198
1622	Surface 545	330	9.665	-180.0	-77.2	-1.00749E3	-633.22	-255.905	-41.2367	-36.6203	-0.874287	1.76051	-44.3349
1623	Surface 545	335	9.665	173.888	-77.2	-999.974	-624.466	-101.519	-40.8801	-37.2937	5.76102	-1.74863	-45.4208
1624	Surface 545	339	9.665	167.775	-77.2	-1.00623E3	-638.782	39.3821	-35.2806	-37.6815	12.1388	-2.71626	-45.3636
1625	Surface 545	343	9.665	161.663	-77.2	-1.00175E3	-669.225	149.459	-28.6976	-39.6968	17.4152	-0.736701	-46.4756
1626	Surface 545	550	9.665	-180.0	-76.2	-1.07688E3	-604.086	-257.059	-62.4278	-98.9206	-1.29827	1.74231	-89.2663
1627	Surface 545	555	9.665	173.887	-76.2	-1.06882E3	-597.908	-101.293	-61.4664	-99.0166	8.05142	-2.09876	-88.9289
1628	Surface 545	558	9.665	167.775	-76.2	-1.06171E3	-624.742	40.2956	-54.7135	-99.637	16.4183	-3.71318	-87.2194
1629	Surface 545	564	9.665	161.663	-76.2	-1.04232E3	-678.568	151.835	-46.4306	-100.88	22.8124	-2.89308	-85.2204
1630	Surface 545	769	9.665	-180.0	-75.2	-1.21175E3	-669.978	-258.808	-92.9306	-195.977	-1.97613	2.28019	-116.533
1631	Surface 545	775	9.665	173.887	-75.2	-1.20246E3	-665.637	-95.129	-91.3611	-195.735	8.90481	-3.58755	-116.361
1632	Surface 545	778	9.665	167.775	-75.2	-1.1864E3	-707.235	55.2882	-82.5216	-195.282	18.4406	-6.68998	-113.589
1633	Surface 545	784	9.665	161.663	-75.2	-1.15464E3	-785.455	178.984	-71.5055	-194.899	25.4406	-6.78279	-110.522
1634	Surface 545	989	9.665	-180.0	-74.2	-1.49969E3	-819.738	-261.12	-128.693	-305.403	-2.38039	3.08216	-113.985
1635	Surface 545	994	9.665	173.887	-74.2	-1.48944E3	-818.28	-83.8114	-126.637	-304.855	9.40853	-5.27138	-113.573
1636	Surface 545	999	9.665	167.775	-74.2	-1.4654E3	-877.197	82.023	-115.166	-302.87	19.7298	-10.0815	-110.375
1637	Surface 545	1002	9.665	161.663	-74.2	-1.42324E3	-984.783	227.25	-100.845	-300.384	27.2743	-10.8766	-106.252
1638	Surface 545	1210	9.665	-180.0	-73.2	-2.03727E3	-1.03477E3	-263.931	-162.72	-389.564	-2.68953	4.15863	-64.8931
1639	Surface 545	1215	9.665	173.887	-73.2	-2.02668E3	-1.03718E3	-67.7235	-160.263	-388.42	9.35374	-7.05625	-64.2727
1640	Surface 545	1218	9.665	167.775	-73.2	-1.99446E3	-1.11841E3	119.675	-145.861	-384.421	19.9666	-13.6213	-60.4801
1641	Surface 545	1224	9.665	161.663	-73.2	-1.94258E3	-1.26329E3	295.277	-127.763	-379.081	27.8301	-14.6841	-55.2193
1642	Surface 545	1430	9.665	-180.0	-72.2	-2.89244E3	-1.25585E3	-268.804	-187.251	-408.969	-3.09187	5.5992	16.936
1643	Surface 545	1434	9.665	173.887	-72.2	-2.88282E3	-1.26336E3	-46.1801	-184.551	-406.878	8.38576	-8.92536	17.6312
1644	Surface 545	1438	9.665	167.775	-72.2	-2.84064E3	-1.37424E3	169.613	-166.996	-400.044	18.6313	-17.3016	22.2882
1645	Surface 545	1444	9.665	161.663	-72.2	-2.77944E3	-1.5681E3	381.602	-144.727	-390.723	26.3749	-18.065	28.879
1646	Surface 545	1649	9.665	-180.0	-71.2	-4.05785E3	-1.39022E3	-278.343	-198.872	-352.177	-3.79138	7.58013	89.087
1647	Surface 545	1654	9.665	173.887	-71.2	-4.05044E3	-1.40424E3	-17.5183	-196.24	-348.682	5.98573	-10.8671	89.4933
1648	Surface 545	1658	9.665	167.775	-71.2	-3.99511E3	-1.55543E3	235.219	-175.413	-338.009	14.9254	-21.2799	95.2474
1649	Surface 545	1663	9.665	161.663	-71.2	-3.92359E3	-1.81517E3	485.324	-148.661	-323.199	21.7284	-21.2558	103.273
1650	Surface 545	1869	9.665	-180.0	-70.2	-5.45388E3	-1.37552E3	-295.446	-198.495	-237.514	-4.99976	10.5275	136.412
1651	Surface 545	1874	9.665	173.887	-70.2	-5.44913E3	-1.39738E3	20.8649	-196.576	-231.803	1.55239	-12.7578	135.929
1652	Surface 545	1879	9.665	167.775	-70.2	-5.37604E3	-1.60471E3	321.87	-172.502	-216.674	7.94492	-25.8257	142.588
1653	Surface 545	1882	9.665	161.663	-70.2	-5.29042E3	-1.95508E3	608.191	-140.773	-194.472	12.2779	-24.7547	152.711
1654	Surface 545	2089	9.665	-180.0	-69.2	-6.95966E3	-1.18698E3	-323.025	-185.892	-85.2217	-6.56408	16.2281	173.553
1655	Surface 545	2094	9.665	173.888	-69.2	-6.95773E3	-1.21659E3	72.6869	-186.599	-78.029	-5.39963	-13.9504	165.573
1656	Surface 545	2099	9.665	167.775	-69.2	-6.86037E3	-1.50525E3	437.048	-158.808	-57.4258	-3.33499	-32.1328	177.136
1657	Surface 545	2102	9.665	161.663	-69.2	-6.75425E3	-1.9826E3	755.101	-121.018	-24.0339	-4.10806	-30.1402	192.472
1658	Surface 545	2309	9.665	-180.0	-68.2	-8.42034E3	-804.18	-362.003	-159.646	82.5302	-6.80556	32.5969	184.927
1659	Surface 545	2315	9.665	173.888	-68.2	-8.42129E3	-839.322	141.697	-166.374	84.3728	-14.0691	-12.9683	157.793
1660	Surface 545	2319	9.665	167.775	-68.2	-8.29176E3	-1.24648E3	588.234	-133.587	116.284	-18.597	-47.5134	183.268
1661	Surface 545	2324	9.665	161.663	-68.2	-8.16037E3	-1.90415E3	933.336	-87.0792	167.312	-25.7272	-37.4067	196.621
1662	Surface 545	2598	9.665	-180.0	-67.2	-9.62006E3	-138.843	-381.623	-142.283	133.829	0.80336	47.2821	35.7742
1663	Surface 545	2606	9.665	173.888	-67.2	-9.62471E3	-190.181	207.507	-158.203	139.416	-28.3263	1.29569	34.665
1664	Surface 545	2612	9.665	167.775	-67.2	-9.4697E3	-745.484	716.141	-123.222	187.542	-53.8135	-22.8071	38.8699
1665	Surface 545	2617	9.665	161.663	-67.2	-9.32035E3	-1.68591E3	1.08289E3	-83.0229	234.995	-69.3789	28.9648	-11.0798
1666	Surface 546	104	9.665	-172.251	-78.2	-940.143	-693.81	-424.385	-28.4582	-18.1957	-7.16983	-1.1584	-25.6588
1667	Surface 546	110	9.665	-180.0	-78.2	-916.933	-660.5	-252.485	-33.4557	-16.1412	-0.821353	9.53294	-18.1359
1668	Surface 546	323	9.665	-172.251	-77.2	-1.00994E3	-670.783	-421.779	-36.4172	-38.8365	-9.31457	1.05621	-47.7386
1669	Surface 546	330	9.665	-180.0	-77.2	-1.00749E3	-633.22	-255.905	-41.2367	-36.6203	-0.874287	1.76051	-44.3349
1670	Surface 546	544	9.665	-172.251	-76.2	-1.06848E3	-656.409	-422.055	-57.6299	-100.468	-12.3975	1.80686	-88.3353
1671	Surface 546	550	9.665	-180.0	-76.2	-1.07688E3	-604.086	-257.059	-62.4278	-98.9206	-1.29827	1.74231	-89.2663
1672	Surface 546	763	9.665	-172.251	-75.2	-1.19536E3	-738.584	-440.853	-86.9618	-196.021	-14.4604	3.97949	-115.198
1673	Surface 546	769	9.665	-180.0	-75.2	-1.21175E3	-669.978	-258.808	-92.9306	-195.977	-1.97613	2.28019	-116.533
1674	Surface 546	982	9.665	-172.251	-74.2	-1.47656E3	-907.519	-473.955	-121.016	-304.245	-15.7547	6.34247	-112.236
1675	Surface 546	989	9.665	-180.0	-74.2	-1.49969E3	-819.738	-261.12	-128.693	-305.403	-2.38039	3.08216	-113.985
1676	Surface 546	1203	9.665	-172.251	-73.2	-2.00753E3	-1.14653E3	-520.366	-152.909	-387.197	-16.3446	8.60405	-62.6689
1677	Surface 546	1210	9.665	-180.0	-73.2	-2.03727E3	-1.03477E3	-263.931	-162.72	-389.564	-2.68953	4.15863	-64.8931
1678	Surface 546	1422	9.665	-172.251	-72.2	-2.8555E3	-1.39911E3	-579.287	-174.878	-405.188	-16.0566	10.7632	19.9035
1679	Surface 546	1430	9.665	-180.0	-72.2	-2.89244E3	-1.25585E3	-268.804	-187.251	-408.969	-3.09187	5.5992	16.936
1680	Surface 546	1643	9.665	-172.251	-71.2	-4.01256E3	-1.57664E3	-650.331	-183.404	-346.542	-14.435	13.0169	93.2806
1681	Surface 546	1649	9.665	-180.0	-71.2	-4.05785E3	-1.39022E3	-278.343	-198.872	-352.177	-3.79138	7.58013	89.087
