Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:46 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
12:Bottom Door Opening and Slots T1 - 12:Increment 12
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
1238	Surface 209	18745	9.665	-180.0	-38.9667	-7.4042E3	-1.9307E3	-24.125	-113.596	-16.2897	-0.580189	5.67508	3.82261
1239	Surface 209	18750	9.665	173.887	-38.9667	-7.40684E3	-1.92938E3	-2.58679	-112.879	-16.1567	-2.44245	7.2372	3.58908
1240	Surface 209	18753	9.665	167.775	-38.9667	-7.40651E3	-1.9257E3	14.4686	-110.876	-15.8193	-4.27401	16.8558	3.61223
1241	Surface 209	18759	9.665	161.663	-38.9667	-7.41191E3	-1.9178E3	20.4161	-108.652	-15.485	-6.04758	36.2096	2.95737
1242	Surface 209	18964	9.665	-180.0	-37.9333	-7.22966E3	-1.853E3	-22.8325	-108.693	-14.0131	-0.568446	5.55448	3.75664
1243	Surface 209	18969	9.665	173.888	-37.9333	-7.23231E3	-1.85106E3	-0.844272	-107.994	-13.9316	-2.42137	7.1285	3.51107
1244	Surface 209	18973	9.665	167.775	-37.9333	-7.23238E3	-1.84623E3	16.3785	-106.051	-13.7121	-4.21878	16.5864	3.50949
1245	Surface 209	18979	9.665	161.663	-37.9333	-7.238E3	-1.83674E3	22.0935	-103.908	-13.5436	-5.91762	35.5692	2.82235
1246	Surface 209	19251	9.665	-180.0	-36.9	-7.05218E3	-1.77591E3	-21.6522	-103.934	-12.5064	-0.549395	5.43488	2.28916
1247	Surface 209	19260	9.665	173.888	-36.9	-7.05484E3	-1.77349E3	0.559731	-103.269	-12.4696	-2.34843	7.03389	2.03755
1248	Surface 209	19267	9.665	167.775	-36.9	-7.05534E3	-1.76777E3	17.7056	-101.427	-12.3504	-4.0763	16.3358	2.02404
1249	Surface 209	19274	9.665	161.663	-36.9	-7.06118E3	-1.75709E3	22.8982	-99.4112	-12.3175	-5.68154	34.9416	1.32464
1250	Surface 210	15581	9.665	-172.251	-52.4	-9.70241E3	-2.96905E3	-34.965	-138.715	-16.5435	-0.965991	-27.4935	-18.6047
1251	Surface 210	15636	9.665	-180.0	-52.4	-9.70407E3	-2.95552E3	-37.8248	-137.062	-14.3076	1.56355	3.89264	-20.4673
1252	Surface 210	16098	9.665	-172.251	-51.3667	-9.50862E3	-2.85018E3	-43.479	-141.781	-30.6059	-2.79411	-26.3604	-14.9419
1253	Surface 210	16104	9.665	-180.0	-51.3667	-9.50569E3	-2.85635E3	-39.9097	-139.852	-28.3712	-0.313969	5.95611	-14.4388
1254	Surface 210	16319	9.665	-172.251	-50.3333	-9.32042E3	-2.77028E3	-43.9533	-143.977	-38.8293	-3.63901	-24.5779	-6.70346
1255	Surface 210	16324	9.665	-180.0	-50.3333	-9.31686E3	-2.77802E3	-40.6421	-142.203	-37.6682	-0.801589	6.7406	-8.14367
1256	Surface 210	16538	9.665	-172.251	-49.3	-9.13659E3	-2.69234E3	-42.3884	-145.02	-40.6408	-3.58536	-23.0609	-2.16127
1257	Surface 210	16545	9.665	-180.0	-49.3	-9.13229E3	-2.69764E3	-39.7487	-143.561	-40.6532	-0.868773	6.93384	-2.85953
1258	Surface 210	16757	9.665	-172.251	-48.2667	-8.95758E3	-2.61528E3	-40.1363	-144.919	-39.0448	-2.89979	-21.7136	0.575755
1259	Surface 210	16765	9.665	-180.0	-48.2667	-8.95311E3	-2.61895E3	-38.4516	-143.826	-39.5262	-0.789327	6.9142	0.138715
1260	Surface 210	16979	9.665	-172.251	-47.2333	-8.78226E3	-2.53917E3	-38.0222	-143.718	-35.929	-1.95746	-20.5842	1.96102
1261	Surface 210	16984	9.665	-180.0	-47.2333	-8.778E3	-2.54186E3	-36.8529	-143.029	-36.5907	-0.696089	6.80188	1.69471
1262	Surface 210	17199	9.665	-172.251	-46.2	-8.6092E3	-2.46366E3	-36.3356	-141.589	-32.5175	-1.01795	-19.6594	2.54716
1263	Surface 210	17204	9.665	-180.0	-46.2	-8.60528E3	-2.46584E3	-35.1377	-141.268	-33.1849	-0.627885	6.6543	2.41207
1264	Surface 210	17417	9.665	-172.251	-45.1667	-8.43728E3	-2.3883E3	-35.1312	-138.721	-29.3838	-0.205013	-18.8977	2.7489
1265	Surface 210	17425	9.665	-180.0	-45.1667	-8.43371E3	-2.39032E3	-33.4044	-138.696	-29.9751	-0.589917	6.49817	2.70331
1266	Surface 210	17639	9.665	-172.251	-44.1333	-8.2658E3	-2.31273E3	-34.3222	-135.272	-26.695	0.445517	-18.2606	2.81552
1267	Surface 210	17643	9.665	-180.0	-44.1333	-8.26251E3	-2.31481E3	-31.7042	-135.47	-27.1877	-0.575455	6.34493	2.83053
1268	Surface 210	17859	9.665	-172.251	-43.1	-8.09442E3	-2.2367E3	-33.77	-131.371	-24.4038	0.938614	-17.7196	2.88224
1269	Surface 210	17865	9.665	-180.0	-43.1	-8.09134E3	-2.23897E3	-30.0587	-131.726	-24.8012	-0.574886	6.19851	2.93998
1270	Surface 210	18079	9.665	-172.251	-42.0667	-7.92304E3	-2.1601E3	-33.3312	-127.12	-22.3643	1.29336	-17.2537	3.01376
1271	Surface 210	18085	9.665	-180.0	-42.0667	-7.9201E3	-2.16261E3	-28.475	-127.578	-22.6775	-0.579823	6.0593	3.10254
1272	Surface 210	18299	9.665	-172.251	-41.0333	-7.75157E3	-2.08297E3	-32.8773	-122.603	-20.3991	1.53165	-16.8461	3.22645
1273	Surface 210	18304	9.665	-180.0	-41.0333	-7.7487E3	-2.08571E3	-26.9554	-123.122	-20.6406	-0.5844	5.92638	3.33743
1274	Surface 210	18518	9.665	-172.251	-40.0	-7.57976E3	-2.00541E3	-32.3021	-117.889	-18.3533	1.67424	-16.4819	3.48702
1275	Surface 210	18525	9.665	-180.0	-40.0	-7.57691E3	-2.00835E3	-25.503	-118.436	-18.5348	-0.585144	5.79863	3.61238
1276	Surface 210	18739	9.665	-172.251	-38.9667	-7.40707E3	-1.92761E3	-31.526	-113.045	-16.1569	1.74005	-16.1469	3.69006
1277	Surface 210	18745	9.665	-180.0	-38.9667	-7.4042E3	-1.9307E3	-24.125	-113.596	-16.2897	-0.580189	5.67508	3.82261
1278	Surface 210	18957	9.665	-172.251	-37.9333	-7.23255E3	-1.84982E3	-30.504	-108.155	-13.918	1.74662	-15.8271	3.62228
1279	Surface 210	18964	9.665	-180.0	-37.9333	-7.22966E3	-1.853E3	-22.8325	-108.693	-14.0131	-0.568446	5.55448	3.75664
1280	Surface 210	19240	9.665	-172.251	-36.9	-7.05507E3	-1.77271E3	-29.214	-103.421	-12.4389	1.71028	-15.5117	2.15559
1281	Surface 210	19251	9.665	-180.0	-36.9	-7.05218E3	-1.77591E3	-21.6522	-103.934	-12.5064	-0.549395	5.43488	2.28916
1282	Surface 211	15545	9.665	-166.683	-52.4	-9.70557E3	-2.96367E3	-51.258	-142.928	-20.8927	-2.21838	-60.8979	-18.2168
1283	Surface 211	15581	9.665	-172.251	-52.4	-9.70241E3	-2.96905E3	-34.965	-138.715	-16.5435	-0.965991	-27.4935	-18.6047
1284	Surface 211	16093	9.665	-166.683	-51.3667	-9.52113E3	-2.84776E3	-60.3741	-145.504	-33.4509	-5.12996	-58.3698	-11.6487
1285	Surface 211	16098	9.665	-172.251	-51.3667	-9.50862E3	-2.85018E3	-43.479	-141.781	-30.6059	-2.79411	-26.3604	-14.9419
1286	Surface 211	16311	9.665	-166.683	-50.3333	-9.33536E3	-2.77051E3	-60.0989	-147.627	-39.8147	-6.11255	-55.6653	-5.54302
1287	Surface 211	16319	9.665	-172.251	-50.3333	-9.32042E3	-2.77028E3	-43.9533	-143.977	-38.8293	-3.63901	-24.5779	-6.70346
1288	Surface 211	16531	9.665	-166.683	-49.3	-9.15179E3	-2.6935E3	-57.4748	-148.269	-40.5084	-5.71886	-52.7595	-0.827449
1289	Surface 211	16538	9.665	-172.251	-49.3	-9.13659E3	-2.69234E3	-42.3884	-145.02	-40.6408	-3.58536	-23.0609	-2.16127
1290	Surface 211	16752	9.665	-166.683	-48.2667	-8.97208E3	-2.61727E3	-54.5528	-147.328	-38.102	-4.34888	-50.0583	1.68714
1291	Surface 211	16757	9.665	-172.251	-48.2667	-8.95758E3	-2.61528E3	-40.1363	-144.919	-39.0448	-2.89979	-21.7136	0.575755
1292	Surface 211	16971	9.665	-166.683	-47.2333	-8.79566E3	-2.54142E3	-52.236	-145.178	-34.6673	-2.67051	-47.8023	2.7833
1293	Surface 211	16979	9.665	-172.251	-47.2333	-8.78226E3	-2.53917E3	-38.0222	-143.718	-35.929	-1.95746	-20.5842	1.96102
1294	Surface 211	17191	9.665	-166.683	-46.2	-8.62149E3	-2.46557E3	-50.8496	-142.191	-31.2355	-1.07884	-45.9332	3.11963
1295	Surface 211	17199	9.665	-172.251	-46.2	-8.6092E3	-2.46366E3	-36.3356	-141.589	-32.5175	-1.01795	-19.6594	2.54716
1296	Surface 211	17413	9.665	-166.683	-45.1667	-8.44861E3	-2.38938E3	-50.3218	-138.627	-28.2143	0.268695	-44.3581	3.12309
1297	Surface 211	17417	9.665	-172.251	-45.1667	-8.43728E3	-2.3883E3	-35.1312	-138.721	-29.3838	-0.205013	-18.8977	2.7489
1298	Surface 211	17631	9.665	-166.683	-44.1333	-8.27637E3	-2.31269E3	-50.4209	-134.649	-25.6832	1.33844	-43.0085	3.0341
1299	Surface 211	17639	9.665	-172.251	-44.1333	-8.2658E3	-2.31273E3	-34.3222	-135.272	-26.695	0.445517	-18.2606	2.81552
1300	Surface 211	17852	9.665	-166.683	-43.1	-8.10445E3	-2.23543E3	-50.8735	-130.368	-23.5574	2.14563	-41.8355	2.97841
1301	Surface 211	17859	9.665	-172.251	-43.1	-8.09442E3	-2.2367E3	-33.77	-131.371	-24.4038	0.938614	-17.7196	2.88224
1302	Surface 211	18073	9.665	-166.683	-42.0667	-7.93271E3	-2.15763E3	-51.4251	-125.863	-21.6754	2.72156	-40.8014	3.01432
1303	Surface 211	18079	9.665	-172.251	-42.0667	-7.92304E3	-2.1601E3	-33.3312	-127.12	-22.3643	1.29336	-17.2537	3.01376
1304	Surface 211	18291	9.665	-166.683	-41.0333	-7.76103E3	-2.07937E3	-51.8656	-121.194	-19.8545	3.10073	-39.8752	3.15368
1305	Surface 211	18299	9.665	-172.251	-41.0333	-7.75157E3	-2.08297E3	-32.8773	-122.603	-20.3991	1.53165	-16.8461	3.22645
1306	Surface 211	18513	9.665	-166.683	-40.0	-7.58912E3	-2.00084E3	-52.0325	-116.41	-17.9374	3.31616	-39.0297	3.36038
1307	Surface 211	18518	9.665	-172.251	-40.0	-7.57976E3	-2.00541E3	-32.3021	-117.889	-18.3533	1.67424	-16.4819	3.48702
1308	Surface 211	18733	9.665	-166.683	-38.9667	-7.4164E3	-1.92223E3	-51.8086	-111.558	-15.8527	3.3982	-38.2388	3.52746
1309	Surface 211	18739	9.665	-172.251	-38.9667	-7.40707E3	-1.92761E3	-31.526	-113.045	-16.1569	1.74005	-16.1469	3.69006
1310	Surface 211	18951	9.665	-166.683	-37.9333	-7.24188E3	-1.84382E3	-51.1286	-106.706	-13.7071	3.37522	-37.4751	3.43908
1311	Surface 211	18957	9.665	-172.251	-37.9333	-7.23255E3	-1.84982E3	-30.504	-108.155	-13.918	1.74662	-15.8271	3.62228
1312	Surface 211	19230	9.665	-166.683	-36.9	-7.06438E3	-1.76627E3	-49.9763	-102.044	-12.3029	3.27486	-36.7129	1.96141
1313	Surface 211	19240	9.665	-172.251	-36.9	-7.05507E3	-1.77271E3	-29.214	-103.421	-12.4389	1.71028	-15.5117	2.15559
1314	Surface 213	15471	9.665	-159.181	-52.4	-9.72621E3	-2.96472E3	-66.5861	-149.228	-28.0519	-5.07367	3.19255	-17.3517
1315	Surface 213	15492	9.665	-160.983	-52.4	-9.72592E3	-2.96482E3	-69.3777	-148.092	-26.3871	-4.43533	-16.8618	-16.7008
1316	Surface 213	16074	9.665	-159.181	-51.3667	-9.54101E3	-2.86033E3	-82.6035	-154.287	-38.4645	-8.60532	-2.08088	-10.6705
1317	Surface 213	16080	9.665	-160.983	-51.3667	-9.54116E3	-2.85768E3	-78.3319	-151.588	-37.1215	-7.65355	-21.1361	-10.3775
1318	Surface 213	16293	9.665	-159.181	-50.3333	-9.35849E3	-2.78061E3	-76.9326	-156.895	-41.5358	-9.39119	1.65995	-2.07251
1319	Surface 213	16301	9.665	-160.983	-50.3333	-9.35807E3	-2.77705E3	-76.0277	-154.148	-41.1573	-8.81059	-18.2139	-2.97905
1320	Surface 213	16514	9.665	-159.181	-49.3	-9.17403E3	-2.70298E3	-72.8907	-155.862	-39.4275	-7.50733	5.67418	2.3665
1321	Surface 213	16519	9.665	-160.983	-49.3	-9.17411E3	-2.69991E3	-71.921	-153.817	-39.8544	-7.40894	-14.3831	1.55733
1322	Surface 213	16733	9.665	-159.181	-48.2667	-8.99226E3	-2.62681E3	-70.1471	-152.531	-35.743	-4.74435	8.35271	4.03304
1323	Surface 213	16739	9.665	-160.983	-48.2667	-8.99283E3	-2.62376E3	-68.9521	-151.257	-36.4542	-4.99731	-11.5355	3.50072
1324	Surface 213	16953	9.665	-159.181	-47.2333	-8.81367E3	-2.54985E3	-68.8116	-148.131	-32.0029	-2.09769	10.0277	4.38876
1325	Surface 213	16959	9.665	-160.983	-47.2333	-8.81458E3	-2.54728E3	-67.2099	-147.475	-32.7384	-2.5424	-9.53602	4.05868
1326	Surface 213	17174	9.665	-159.181	-46.2	-8.63751E3	-2.47191E3	-68.7381	-143.288	-28.6965	0.142705	11.1169	4.19415
1327	Surface 213	17181	9.665	-160.983	-46.2	-8.63874E3	-2.47003E3	-66.7308	-143.106	-29.3695	-0.408578	-8.10526	4.00429
1328	Surface 213	17394	9.665	-159.181	-45.1667	-8.46305E3	-2.39303E3	-69.6505	-138.278	-25.9556	1.93826	11.7942	3.8086
1329	Surface 213	17401	9.665	-160.983	-45.1667	-8.46448E3	-2.39196E3	-67.2684	-138.45	-26.5402	1.32339	-7.07125	3.72487
1330	Surface 213	17615	9.665	-159.181	-44.1333	-8.2897E3	-2.31336E3	-71.1816	-133.221	-23.7526	3.31668	12.162	3.42525
1331	Surface 213	17621	9.665	-160.983	-44.1333	-8.29123E3	-2.31314E3	-68.4719	-133.652	-24.2426	2.66435	-6.33897	3.42541
1332	Surface 213	17833	9.665	-159.181	-43.1	-8.1171E3	-2.23307E3	-72.9552	-128.176	-21.9584	4.32548	12.2892	3.14479
1333	Surface 213	17839	9.665	-160.983	-43.1	-8.11862E3	-2.2337E3	-69.9751	-128.786	-22.356	3.65411	-5.84147	3.2121
1334	Surface 213	18054	9.665	-159.181	-42.0667	-7.94504E3	-2.15241E3	-74.64	-123.169	-20.3921	5.01569	12.2275	3.01034
1335	Surface 213	18060	9.665	-160.983	-42.0667	-7.94646E3	-2.15383E3	-71.4531	-123.892	-20.7034	4.33989	-5.52814	3.13067
1336	Surface 213	18273	9.665	-159.181	-41.0333	-7.77331E3	-2.07161E3	-75.9771	-118.211	-18.8617	5.43669	12.0202	3.02349
1337	Surface 213	18281	9.665	-160.983	-41.0333	-7.77457E3	-2.07373E3	-72.6515	-118.995	-19.0946	4.76854	-5.35682	3.18397
1338	Surface 213	18494	9.665	-159.181	-40.0	-7.60155E3	-1.99091E3	-76.788	-113.307	-17.2058	5.63471	11.7037	3.1392
1339	Surface 213	18500	9.665	-160.983	-40.0	-7.60262E3	-1.99361E3	-73.3903	-114.11	-17.369	4.98404	-5.29218	3.32836
1340	Surface 213	18715	9.665	-159.181	-38.9667	-7.42914E3	-1.91053E3	-76.9503	-108.467	-15.3508	5.65172	11.3056	3.24484
1341	Surface 213	18721	9.665	-160.983	-38.9667	-7.42997E3	-1.9137E3	-73.5408	-109.258	-15.4535	5.02635	-5.30549	3.45225
1342	Surface 213	18933	9.665	-159.181	-37.9333	-7.25501E3	-1.83071E3	-76.3689	-103.726	-13.4001	5.52607	10.852	3.12301
1343	Surface 213	18940	9.665	-160.983	-37.9333	-7.25558E3	-1.83426E3	-73.0113	-104.48	-13.4516	4.93247	-5.36706	3.33782
1344	Surface 213	19203	9.665	-159.181	-36.9	-7.07778E3	-1.75211E3	-74.9998	-99.2406	-12.1531	5.2972	10.3768	1.63198
1345	Surface 213	19210	9.665	-160.983	-36.9	-7.07812E3	-1.75595E3	-71.7812	-99.9413	-12.1639	4.73946	-5.44368	1.84523
1346	Surface 220	15474	9.665	-20.819	-52.4	-10.604E3	-1.30238E3	-410.99	-199.082	-260.55	-4.59255	4.3461	17.5128
1347	Surface 220	15496	9.665	-19.0166	-52.4	-10.6253E3	-1.32416E3	-347.102	-193.307	-259.33	-8.73539	23.6847	15.4311
1348	Surface 220	16078	9.665	-20.819	-51.3667	-10.3151E3	-1.23347E3	-355.41	-202.315	-182.48	-8.54841	12.8292	104.904
1349	Surface 220	16084	9.665	-19.0166	-51.3667	-10.3216E3	-1.26335E3	-309.664	-194.84	-181.608	-12.5095	29.3357	104.82
1350	Surface 220	16297	9.665	-20.819	-50.3333	-10.1635E3	-1.34974E3	-332.11	-193.443	-81.9197	-12.9215	9.51012	74.4732
1351	Surface 220	16304	9.665	-19.0166	-50.3333	-10.1687E3	-1.36979E3	-285.705	-186.149	-81.2342	-14.489	31.8154	72.1934
1352	Surface 220	16517	9.665	-20.819	-49.3	-10.0324E3	-1.45081E3	-313.945	-181.103	-20.1542	-17.2198	3.6662	43.9099
1353	Surface 220	16522	9.665	-19.0166	-49.3	-10.0385E3	-1.46688E3	-273.461	-175.809	-19.6957	-16.7897	26.8965	41.371
1354	Surface 220	16737	9.665	-20.819	-48.2667	-9.88868E3	-1.53557E3	-290.622	-168.567	8.66492	-19.2768	-0.250021	21.046
1355	Surface 220	16742	9.665	-19.0166	-48.2667	-9.89683E3	-1.54858E3	-255.109	-165.108	9.39583	-17.8497	22.973	18.8193
1356	Surface 220	16956	9.665	-20.819	-47.2333	-9.71942E3	-1.6016E3	-261.448	-157.661	16.5768	-19.1108	-3.05651	7.55741
1357	Surface 220	16963	9.665	-19.0166	-47.2333	-9.72891E3	-1.61285E3	-230.69	-155.486	17.5721	-17.4221	19.5806	5.59711
1358	Surface 220	17178	9.665	-20.819	-46.2	-9.5257E3	-1.65022E3	-228.501	-148.483	14.1425	-17.7388	-5.29112	1.26789
1359	Surface 220	17182	9.665	-19.0166	-46.2	-9.53588E3	-1.66057E3	-201.928	-147.172	15.2033	-16.1166	16.7204	-0.426768
1360	Surface 220	17396	9.665	-20.819	-45.1667	-9.31433E3	-1.68325E3	-194.272	-140.548	8.15	-15.9446	-6.96248	-0.65543
1361	Surface 220	17402	9.665	-19.0166	-45.1667	-9.32454E3	-1.6932E3	-171.397	-139.816	9.15052	-14.4961	14.4024	-2.06558
1362	Surface 220	17616	9.665	-20.819	-44.1333	-9.09291E3	-1.70259E3	-160.838	-133.414	2.17238	-14.1232	-8.09452	-0.42312
1363	Surface 220	17624	9.665	-19.0166	-44.1333	-9.10266E3	-1.71242E3	-141.214	-133.06	3.06975	-12.8651	12.6404	-1.55817
1364	Surface 220	17837	9.665	-20.819	-43.1	-8.86761E3	-1.71007E3	-129.579	-126.811	-2.31428	-12.4235	-8.75798	0.574584
1365	Surface 220	17842	9.665	-19.0166	-43.1	-8.87661E3	-1.71987E3	-112.813	-126.693	-1.51879	-11.339	11.3695	-0.315028
1366	Surface 220	18057	9.665	-20.819	-42.0667	-8.64252E3	-1.70727E3	-101.237	-120.608	-4.99716	-10.8738	-9.05502	1.61961
1367	Surface 220	18064	9.665	-19.0166	-42.0667	-8.65065E3	-1.71705E3	-86.975	-120.625	-4.28594	-9.93824	10.4896	0.935273
1368	Surface 220	18276	9.665	-20.819	-41.0333	-8.41978E3	-1.69561E3	-76.0787	-114.749	-6.08654	-9.45892	-9.09269	2.43288
1369	Surface 220	18284	9.665	-19.0166	-41.0333	-8.42701E3	-1.7053E3	-64.0047	-114.832	-5.44105	-8.64921	9.89195	1.91239
1370	Surface 220	18496	9.665	-20.819	-40.0	-8.19993E3	-1.67629E3	-54.0731	-109.211	-5.95401	-8.15773	-8.96472	2.95227
1371	Surface 220	18504	9.665	-19.0166	-40.0	-8.2063E3	-1.6858E3	-43.9008	-109.317	-5.36094	-7.45493	9.47987	2.55845
1372	Surface 220	18717	9.665	-20.819	-38.9667	-7.98238E3	-1.65036E3	-35.018	-103.983	-4.99455	-6.95674	-8.74274	3.15729
1373	Surface 220	18722	9.665	-19.0166	-38.9667	-7.98796E3	-1.65957E3	-26.491	-104.084	-4.44657	-6.3458	9.17806	2.85986
1374	Surface 220	18937	9.665	-20.819	-37.9333	-7.76582E3	-1.61868E3	-18.6327	-99.072	-3.64916	-5.85114	-8.47407	2.94628
1375	Surface 220	18943	9.665	-19.0166	-37.9333	-7.77067E3	-1.62753E3	-11.5413	-99.1541	-3.14347	-5.32013	8.93396	2.72197
1376	Surface 220	19204	9.665	-20.819	-36.9	-7.54846E3	-1.58207E3	-4.8454	-94.6025	-2.9071	-4.84586	-8.18768	1.30591
1377	Surface 220	19215	9.665	-19.0166	-36.9	-7.55265E3	-1.59053E3	1.01448	-94.6576	-2.44303	-4.38528	8.71224	1.13717
1378	Surface 222	15550	9.665	-13.3169	-52.4	-10.6837E3	-1.37512E3	-205.222	-193.824	-261.51	-18.2791	51.4656	26.4019
1379	Surface 222	15586	9.665	-7.74887	-52.4	-10.68E3	-1.47503E3	-33.969	-199.782	-259.678	-22.5202	6.85857	21.0687
1380	Surface 222	16095	9.665	-13.3169	-51.3667	-10.3145E3	-1.33569E3	-150.263	-184.151	-178.516	-20.2223	64.4385	116.441
1381	Surface 222	16100	9.665	-7.74887	-51.3667	-10.2939E3	-1.44832E3	-2.60636	-183.396	-176.487	-24.2978	24.5686	123.55
1382	Surface 222	16314	9.665	-13.3169	-50.3333	-10.1445E3	-1.44674E3	-142.809	-170.194	-76.0765	-18.3356	70.8653	73.2823
1383	Surface 222	16322	9.665	-7.74887	-50.3333	-10.1147E3	-1.53249E3	-19.7262	-162.534	-69.5646	-20.3904	33.3994	78.0495
1384	Surface 222	16535	9.665	-13.3169	-49.3	-10.0179E3	-1.52944E3	-144.258	-160.285	-15.1485	-15.7559	70.7049	39.8828
1385	Surface 222	16542	9.665	-7.74887	-49.3	-9.99323E3	-1.60048E3	-34.7472	-150.276	-8.411	-15.7439	35.1227	38.9098
1386	Surface 222	16754	9.665	-13.3169	-48.2667	-9.88417E3	-1.59866E3	-142.185	-152.649	13.4841	-13.7897	67.5542	16.7403
1387	Surface 222	16761	9.665	-7.74887	-48.2667	-9.86777E3	-1.65505E3	-44.7484	-143.49	18.7232	-12.1741	33.6939	13.9803
1388	Surface 222	16976	9.665	-13.3169	-47.2333	-9.72395E3	-1.65442E3	-133.754	-146.461	21.3282	-12.2348	63.6809	3.70852
1389	Surface 222	16982	9.665	-7.74887	-47.2333	-9.71496E3	-1.69943E3	-47.9455	-139.289	25.3411	-9.66698	31.2321	0.694303
1390	Surface 222	17194	9.665	-13.3169	-46.2	-9.53619E3	-1.69686E3	-119.863	-141.053	18.5695	-10.8605	59.8891	-1.92452
1391	Surface 222	17201	9.665	-7.74887	-46.2	-9.53232E3	-1.73407E3	-45.4655	-135.903	21.7048	-7.87706	28.7037	-4.59699
1392	Surface 222	17416	9.665	-13.3169	-45.1667	-9.32757E3	-1.72646E3	-102.694	-135.902	12.0615	-9.61855	56.4933	-3.12653
1393	Surface 222	17420	9.665	-7.74887	-45.1667	-9.32654E3	-1.75865E3	-39.2784	-132.409	14.5514	-6.54775	26.4743	-5.27846
1394	Surface 222	17634	9.665	-13.3169	-44.1333	-9.10643E3	-1.744E3	-84.3345	-130.711	5.55111	-8.50795	53.5927	-2.22182
1395	Surface 222	17641	9.665	-7.74887	-44.1333	-9.10654E3	-1.77298E3	-31.2329	-128.445	7.56363	-5.52578	24.637	-3.85742
1396	Surface 222	17856	9.665	-13.3169	-43.1	-8.87985E3	-1.75045E3	-66.3097	-125.396	0.61328	-7.51469	51.1659	-0.669614
1397	Surface 222	17862	9.665	-7.74887	-43.1	-8.88E3	-1.77728E3	-22.6817	-123.98	2.28181	-4.71154	23.1672	-1.86882
1398	Surface 222	18074	9.665	-13.3169	-42.0667	-8.65266E3	-1.74687E3	-49.5418	-119.996	-2.41499	-6.61283	49.1339	0.791152
1399	Surface 222	18081	9.665	-7.74887	-42.0667	-8.65227E3	-1.77211E3	-14.4659	-119.141	-0.988126	-4.03511	21.9957	-0.0717126
1400	Surface 222	18294	9.665	-13.3169	-41.0333	-8.4275E3	-1.73436E3	-34.4854	-114.601	-3.76034	-5.77779	47.4016	1.89123
1401	Surface 222	18301	9.665	-7.74887	-41.0333	-8.42631E3	-1.75823E3	-7.03368	-114.101	-2.50411	-3.44922	21.0452	1.272
1402	Surface 222	18515	9.665	-13.3169	-40.0	-8.20524E3	-1.71396E3	-21.2865	-109.3	-3.82441	-4.99409	45.8795	2.59349
1403	Surface 222	18521	9.665	-7.74887	-40.0	-8.20318E3	-1.73654E3	-0.575608	-109.014	-2.69517	-2.92547	20.2475	2.14331
1404	Surface 222	18734	9.665	-13.3169	-38.9667	-7.98546E3	-1.68667E3	-9.91517	-104.165	-3.03003	-4.25645	44.4937	2.90687
1405	Surface 222	18742	9.665	-7.74887	-38.9667	-7.98257E3	-1.70795E3	4.86661	-104.001	-2.00473	-2.4497	19.5488	2.57071
1406	Surface 222	18954	9.665	-13.3169	-37.9333	-7.76687E3	-1.65339E3	-0.257739	-99.2608	-1.83817	-3.56711	43.1871	2.75531
