Model info
 
	A	B
1	Model Information Output	
2		
3	Model title	SAINT PETER SHAFT 0
4	User interface	Structural
5	Units	kN,m,t,s,C
6	LUSAS version	17.0-4c1
7	Date	04/11/19
8	Time	11:47
9	Analysis category	3D
10	Vertical axis	Z
11	Transformation	Local
12	Results file 1	
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
15	  Created	30/10/19 15:56
16	  Solver version	17.0-3
17	Results file 2	
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
20	  Created	30/10/19 17:44
21	  Solver version	17.0-3
22	Results file 3	
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
25	  Created	30/10/19 18:00
26	  Solver version	17.0-3
27	Results file 4	
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
30	  Created	31/10/19 09:16
31	  Solver version	17.0-3
32	Results file 5	
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
35	  Created	31/10/19 10:29
36	  Solver version	17.0-3
37	Results file 6	
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13
40	  Created	30/10/19 22:02
41	  Solver version	17.0-3
42	Notes	
6:Tunnel Opening T1 P1 - 6:Increment 6
 
	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
203	Line 25211	3075	9.665	-139.878	-65.7	156.491	-68.7554	-67.9746	0.0	-107.526	-1.02887E-3
204	Line 25212	4058	8.9	117.682	-65.7	289.635	96.5779	-230.13	0.0	-344.376	0.421624E-3
205	Line 25212	4037	8.9	123.231	-65.7	541.215	175.46	-419.004	0.0	-701.942	0.579464E-3
206	Line 25212	4100	9.665	117.682	-65.7	289.635	96.5779	-230.13	0.0	-344.376	0.421624E-3
207	Line 25212	4067	9.665	123.231	-65.7	541.215	175.46	-419.004	0.0	-701.942	0.579464E-3
208	Line 25212	4014	8.9	128.78	-65.7	532.651	158.326	-383.132	0.0	-722.881	0.132625E-3
209	Line 25212	4041	9.665	128.78	-65.7	532.651	158.326	-383.132	0.0	-722.881	0.132625E-3
210	Line 25212	3986	8.9	134.329	-65.7	545.127	174.272	-376.422	0.0	-684.103	3.04267E-3
211	Line 25212	3941	8.9	139.878	-65.7	170.438	73.7288	-83.7201	0.0	-164.894	2.13284E-3
212	Line 25212	4008	9.665	134.329	-65.7	545.127	174.272	-376.422	0.0	-684.103	3.04267E-3
213	Line 25212	3973	9.665	139.878	-65.7	170.438	73.7288	-83.7201	0.0	-164.894	2.13284E-3
214	Line 25213	3941	8.9	139.878	-65.7	170.438	73.7288	-83.7201	0.0	-164.894	2.13284E-3
215	Line 25213	3926	8.9	142.018	-65.7	146.93	72.4828	-77.8163	0.0	-157.021	3.31802E-3
216	Line 25213	3973	9.665	139.878	-65.7	170.438	73.7288	-83.7201	0.0	-164.894	2.13284E-3
217	Line 25213	3952	9.665	142.018	-65.7	146.93	72.4828	-77.8163	0.0	-157.021	3.31802E-3
218	Line 25214	2942	8.9	-78.9947	-65.7	370.853	-81.1229	-312.898	0.0	-148.02	-1.03327E-3
219	Line 25214	2958	8.9	-73.4357	-65.7	835.347	-189.317	-672.423	0.0	-293.649	-0.274172E-3
220	Line 25214	2912	9.665	-78.9947	-65.7	370.853	-81.1229	-312.898	0.0	-148.02	-1.03327E-3
221	Line 25214	2923	9.665	-73.4357	-65.7	835.347	-189.317	-672.423	0.0	-293.649	-0.274172E-3
222	Line 25214	2975	8.9	-67.877	-65.7	847.265	-200.627	-688.268	0.0	-283.744	0.725875E-3
223	Line 25214	2930	9.665	-67.877	-65.7	847.265	-200.627	-688.268	0.0	-283.744	0.725875E-3
224	Line 25214	2993	8.9	-62.318	-65.7	425.097	-119.285	-333.602	0.0	-149.123	-0.112206E-3
225	Line 25214	2953	9.665	-62.318	-65.7	425.097	-119.285	-333.602	0.0	-149.123	-0.112206E-3
226	Line 25215	2932	8.9	-90.0	-65.7	286.47	-65.4784	-272.045	0.0	-162.306	-71.863E-6
227	Line 25215	2892	9.665	-90.0	-65.7	286.47	-65.4784	-272.045	0.0	-162.306	-71.863E-6
228	Line 25215	2936	8.9	-84.4973	-65.7	630.879	-142.551	-579.988	0.0	-314.325	-3.21358E-3
229	Line 25215	2903	9.665	-84.4973	-65.7	630.879	-142.551	-579.988	0.0	-314.325	-3.21358E-3
230	Line 25215	2942	8.9	-78.9947	-65.7	370.853	-81.1229	-312.898	0.0	-148.02	-1.03327E-3
231	Line 25215	2912	9.665	-78.9947	-65.7	370.853	-81.1229	-312.898	0.0	-148.02	-1.03327E-3
232	Line 25216	2992	8.9	-117.682	-65.7	282.102	-52.6533	-181.192	0.0	-192.589	0.141698E-3
233	Line 25216	2972	8.9	-112.123	-65.7	607.174	-104.177	-427.132	0.0	-372.587	0.702122E-3
234	Line 25216	2947	9.665	-117.682	-65.7	282.102	-52.6533	-181.192	0.0	-192.589	0.141698E-3
235	Line 25216	2957	8.9	-106.564	-65.7	625.289	-107.934	-464.954	0.0	-370.434	0.231985E-3
236	Line 25216	2926	9.665	-112.123	-65.7	607.174	-104.177	-427.132	0.0	-372.587	0.702122E-3
237	Line 25216	2941	8.9	-101.005	-65.7	301.646	-59.2156	-244.666	0.0	-175.337	1.29691E-3
238	Line 25216	2920	9.665	-106.564	-65.7	625.289	-107.934	-464.954	0.0	-370.434	0.231985E-3
239	Line 25216	2910	9.665	-101.005	-65.7	301.646	-59.2156	-244.666	0.0	-175.337	1.29691E-3
240	Line 25217	2941	8.9	-101.005	-65.7	301.646	-59.2156	-244.666	0.0	-175.337	1.29691E-3
241	Line 25217	2910	9.665	-101.005	-65.7	301.646	-59.2156	-244.666	0.0	-175.337	1.29691E-3
242	Line 25217	2935	8.9	-95.5027	-65.7	568.47	-124.323	-514.748	0.0	-338.76	3.09072E-3
243	Line 25217	2898	9.665	-95.5027	-65.7	568.47	-124.323	-514.748	0.0	-338.76	3.09072E-3
244	Line 25217	2932	8.9	-90.0	-65.7	286.47	-65.4784	-272.045	0.0	-162.306	-71.863E-6
245	Line 25217	2892	9.665	-90.0	-65.7	286.47	-65.4784	-272.045	0.0	-162.306	-71.863E-6
246	Line 25218	4110	8.9	101.005	-65.7	263.679	112.912	-291.745	0.0	-311.572	-1.91555E-3
247	Line 25218	4138	9.665	101.005	-65.7	263.679	112.912	-291.745	0.0	-311.572	-1.91555E-3
248	Line 25218	4077	8.9	112.123	-65.7	616.111	208.683	-505.504	0.0	-683.988	-0.288076E-3
249	Line 25218	4094	8.9	106.564	-65.7	578.858	217.29	-564.339	0.0	-627.439	-2.89832E-3
250	Line 25218	4130	9.665	106.564	-65.7	578.858	217.29	-564.339	0.0	-627.439	-2.89832E-3
251	Line 25218	4123	9.665	112.123	-65.7	616.111	208.683	-505.504	0.0	-683.988	-0.288076E-3
252	Line 25218	4058	8.9	117.682	-65.7	289.635	96.5779	-230.13	0.0	-344.376	0.421624E-3
253	Line 25218	4100	9.665	117.682	-65.7	289.635	96.5779	-230.13	0.0	-344.376	0.421624E-3
254	Line 25219	4120	8.9	90.0	-65.7	231.704	115.839	-327.952	0.0	-297.798	4.71169E-6
255	Line 25219	4116	8.9	95.5027	-65.7	483.029	226.571	-623.708	0.0	-612.881	-5.43307E-3
256	Line 25219	4157	9.665	90.0	-65.7	231.704	115.839	-327.952	0.0	-297.798	4.71169E-6
257	Line 25219	4110	8.9	101.005	-65.7	263.679	112.912	-291.745	0.0	-311.572	-1.91555E-3
258	Line 25219	4151	9.665	95.5027	-65.7	483.029	226.571	-623.708	0.0	-612.881	-5.43307E-3
259	Line 25219	4138	9.665	101.005	-65.7	263.679	112.912	-291.745	0.0	-311.572	-1.91555E-3
260	Line 25220	4059	8.9	62.318	-65.7	238.195	123.723	-244.974	0.0	-256.383	-0.225458E-3
261	Line 25220	4104	9.665	62.318	-65.7	238.195	123.723	-244.974	0.0	-256.383	-0.225458E-3
262	Line 25220	4095	8.9	73.4357	-65.7	543.708	249.032	-564.456	0.0	-570.519	1.74276E-3
263	Line 25220	4080	8.9	67.877	-65.7	522.918	252.417	-519.69	0.0	-554.763	1.34779E-3
264	Line 25220	4126	9.665	67.877	-65.7	522.918	252.417	-519.69	0.0	-554.763	1.34779E-3
265	Line 25220	4133	9.665	73.4357	-65.7	543.708	249.032	-564.456	0.0	-570.519	1.74276E-3
266	Line 25220	4111	8.9	78.9947	-65.7	264.353	119.609	-310.137	0.0	-274.16	2.43782E-3
267	Line 25220	4142	9.665	78.9947	-65.7	264.353	119.609	-310.137	0.0	-274.16	2.43782E-3
268	Line 25221	4111	8.9	78.9947	-65.7	264.353	119.609	-310.137	0.0	-274.16	2.43782E-3
269	Line 25221	4142	9.665	78.9947	-65.7	264.353	119.609	-310.137	0.0	-274.16	2.43782E-3
270	Line 25221	4117	8.9	84.4973	-65.7	479.683	239.695	-659.519	0.0	-574.354	5.5621E-3
271	Line 25221	4152	9.665	84.4973	-65.7	479.683	239.695	-659.519	0.0	-574.354	5.5621E-3
272	Line 25221	4120	8.9	90.0	-65.7	231.704	115.839	-327.952	0.0	-297.798	4.71169E-6
273	Line 25221	4157	9.665	90.0	-65.7	231.704	115.839	-327.952	0.0	-297.798	4.71169E-6
