Model info
 
	A	B 
1	Model Information Output	 
2		 
3	Model title	SAINT PETER SHAFT 0 
4	User interface	Structural 
5	Units	kN,m,t,s,C 
6	LUSAS version	17.0-4c1 
7	Date	26/11/19 
8	Time	11:50 
9	Analysis category	3D 
10	Vertical axis	Z 
11	Transformation	Cylindrical 
12	Results file 1	 
13	  Name	SAINT PETER SHAFT 13~Analysis 1.mys 
14	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
15	  Created	30/10/19 15:56 
16	  Solver version	17.0-3 
17	Results file 2	 
18	  Name	SAINT PETER SHAFT 13~Analysis 2.mys 
19	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
20	  Created	30/10/19 17:44 
21	  Solver version	17.0-3 
22	Results file 3	 
23	  Name	SAINT PETER SHAFT 13~Analysis 3.mys 
24	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
25	  Created	30/10/19 18:00 
26	  Solver version	17.0-3 
27	Results file 4	 
28	  Name	SAINT PETER SHAFT 13~Analysis 4.mys 
29	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
30	  Created	31/10/19 09:16 
31	  Solver version	17.0-3 
32	Results file 5	 
33	  Name	SAINT PETER SHAFT 13~Analysis 5.mys 
34	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
35	  Created	31/10/19 10:29 
36	  Solver version	17.0-3 
37	Results file 6	 
38	  Name	SAINT PETER SHAFT 13~Analysis 6.mys 
39	  Path	C:\Users\m.landais\Desktop\SAINT PETER SHAFT\LUSAS MODEL\MODEL C\Associated Model Data\SAINT PETER SHAFT 13 
40	  Created	30/10/19 22:02 
41	  Solver version	17.0-3 
42	Notes	 
161:Disproportional Collapse T1 Column2 - Results - 26:Increment 26
 
	Feature	Node	X	Y	Z	Nt[kN/m]	Nz[kN/m]	Ntz[kN/m]	Mt[kN.m/m]	Mz[kN.m/m]	Mtz[kN.m/m]	St[kN/m]	Sz[kN/m] 
1427	Surface 223	17646	9.665	7.01648E-15	-44.1333	-8.85694E3	-1.56453E3	-60.9887	-160.623	-11.8558	-0.160891	-8.04757	-6.7888
1428	Surface 223	17862	9.665	-7.74887	-43.1	-8.62753E3	-1.65871E3	-177.533	-152.585	-17.6976	-5.15263	15.2716	-2.04284
1429	Surface 223	17867	9.665	7.01648E-15	-43.1	-8.64461E3	-1.61904E3	-51.2812	-156.152	-18.9913	-0.127298	-7.77863	-1.83935
1430	Surface 223	18081	9.665	-7.74887	-42.0667	-8.4114E3	-1.68512E3	-150.313	-146.842	-21.2727	-5.45545	15.3066	1.81296
1431	Surface 223	18086	9.665	7.01648E-15	-42.0667	-8.42663E3	-1.65441E3	-42.725	-150.119	-22.1904	-0.146095	-7.49837	2.05195
1432	Surface 223	18301	9.665	-7.74887	-41.0333	-8.19685E3	-1.69624E3	-126.027	-140.256	-21.7991	-5.47468	15.3641	4.17639
1433	Surface 223	18306	9.665	7.01648E-15	-41.0333	-8.21025E3	-1.67288E3	-35.1444	-143.206	-22.4142	-0.180402	-7.21584	4.43106
1434	Surface 223	18521	9.665	-7.74887	-40.0	-7.98702E3	-1.69408E3	-104.655	-133.351	-20.5293	-5.30039	15.4186	5.20948
1435	Surface 223	18527	9.665	7.01648E-15	-40.0	-7.99869E3	-1.67671E3	-28.3897	-135.965	-20.9016	-0.208914	-6.93986	5.46104
1436	Surface 223	18742	9.665	-7.74887	-38.9667	-7.78268E3	-1.68054E3	-86.0341	-126.496	-18.511	-4.99661	15.4479	5.29526
1437	Surface 223	18747	9.665	7.01648E-15	-38.9667	-7.79276E3	-1.66802E3	-22.3494	-128.786	-18.6926	-0.221992	-6.67627	5.53014
1438	Surface 223	18960	9.665	-7.74887	-37.9333	-7.58338E3	-1.65735E3	-69.927	-119.924	-16.4441	-4.6116	15.4364	4.82218
1439	Surface 223	18967	9.665	7.01648E-15	-37.9333	-7.59201E3	-1.64872E3	-16.9467	-121.911	-16.4812	-0.217435	-6.42789	5.03279
1440	Surface 223	19244	9.665	-7.74887	-36.9	-7.38829E3	-1.62606E3	-56.1488	-113.751	-14.6797	-4.18401	15.3767	4.15087
1441	Surface 223	19256	9.665	7.01648E-15	-36.9	-7.39561E3	-1.6205E3	-12.1561	-115.464	-14.6126	-0.197031	-6.19528	4.33563
1442	Surface 227	13506	9.665	18.3371	-55.3965	-14.2127E3	-669.393	2.9464E3	58.8768	-49.1238	-35.9076	-528.597	-50.0651
1443	Surface 227	13551	9.665	20.819	-55.3965	-14.4009E3	-1.19653E3	3.11631E3	44.4891	-36.7494	-64.8219	-427.262	-46.3724
1444	Surface 227	14285	9.665	18.3371	-54.3977	-11.3354E3	-522.392	1.7043E3	-9.54381	-215.86	-93.7395	20.4911	-303.883
1445	Surface 227	14295	9.665	20.819	-54.3977	-11.4688E3	-1.18152E3	1.94605E3	-12.2133	-190.673	-124.301	-61.6706	-289.217
1446	Surface 227	14830	9.665	18.3371	-53.3988	-9.88147E3	-969.258	1.28834E3	-126.713	-511.283	-84.1034	-40.792	-378.946
1447	Surface 227	14838	9.665	20.819	-53.3988	-9.72797E3	-1.2798E3	1.34735E3	-123.755	-493.979	-111.584	-23.7496	-409.017
1448	Surface 227	15758	9.665	18.3371	-52.4	-9.06546E3	-1.14794E3	1.00689E3	-195.926	-663.847	-79.1856	-59.3047	-12.0829
1449	Surface 227	15783	9.665	20.819	-52.4	-8.86704E3	-1.39384E3	1.03708E3	-203.816	-658.625	-99.3114	-72.2337	-21.015
1450	Surface 236	13502	9.665	161.663	-55.3965	-14.0785E3	-820.36	-2.88153E3	48.2852	-47.6261	32.1879	408.58	-18.0695
1451	Surface 236	13547	9.665	159.181	-55.3965	-14.4156E3	-1.25573E3	-3.04034E3	37.8011	-35.5644	65.7582	417.112	-39.0883
1452	Surface 236	14284	9.665	161.663	-54.3977	-11.253E3	-743.433	-1.68072E3	-32.0257	-214.708	88.0725	5.35074	-285.472
1453	Surface 236	14291	9.665	159.181	-54.3977	-11.2191E3	-1.28174E3	-1.87748E3	-30.1223	-191.889	116.794	7.12929	-297.766
1454	Surface 236	14826	9.665	161.663	-53.3988	-9.86111E3	-1.0884E3	-1.24619E3	-129.388	-494.837	84.9146	44.9416	-345.927
1455	Surface 236	14835	9.665	159.181	-53.3988	-9.75903E3	-1.41863E3	-1.31074E3	-131.222	-481.474	105.072	46.7398	-375.624
1456	Surface 236	15751	9.665	161.663	-52.4	-9.06107E3	-1.23718E3	-960.197	-190.051	-636.293	80.412	57.925	-6.47649
1457	Surface 236	15779	9.665	159.181	-52.4	-8.89348E3	-1.45716E3	-992.225	-197.215	-632.448	99.5397	81.7212	-13.3908
1458	Surface 241	13216	9.665	-159.181	-55.3965	-14.1205E3	-1.32729E3	2.99989E3	25.8182	-13.8656	-75.4886	-424.363	10.8804
1459	Surface 241	13246	9.665	-160.983	-55.3965	-14.4053E3	-1.07927E3	2.71836E3	49.7912	-28.7441	-41.4111	-407.99	-18.0839
1460	Surface 241	14258	9.665	-159.181	-54.3977	-11.5725E3	-1.54757E3	1.81965E3	-32.8402	-134.117	-139.178	-34.8355	-228.299
1461	Surface 241	14266	9.665	-160.983	-54.3977	-11.7484E3	-1.33747E3	1.72321E3	0.306568	-140.228	-131.77	-79.2688	-243.915
1462	Surface 241	14801	9.665	-159.181	-53.3988	-9.81262E3	-1.74049E3	1.23426E3	-98.46	-405.575	-139.838	-15.6335	-392.066
1463	Surface 241	14807	9.665	-160.983	-53.3988	-9.93623E3	-1.5692E3	1.21327E3	-87.3927	-412.936	-127.114	-15.2244	-391.078
1464	Surface 241	15471	9.665	-159.181	-52.4	-9.01371E3	-1.7429E3	1.0419E3	-183.449	-583.247	-120.335	-28.2157	-48.2917
1465	Surface 241	15492	9.665	-160.983	-52.4	-9.11874E3	-1.60391E3	1.00377E3	-165.675	-586.97	-107.852	-71.7573	-52.2768
1466	Surface 248	13223	9.665	-20.819	-55.3965	-14.4008E3	-1.40618E3	-2.97183E3	19.2629	-15.4386	84.2422	454.197	22.2419
1467	Surface 248	13253	9.665	-19.0166	-55.3965	-14.7577E3	-1.1497E3	-2.66598E3	46.3793	-33.7163	47.5013	507.969	-41.2218
1468	Surface 248	14260	9.665	-20.819	-54.3977	-11.5593E3	-1.5868E3	-1.79723E3	-40.9915	-148.099	153.083	-4.5594	-250.081
1469	Surface 248	14268	9.665	-19.0166	-54.3977	-11.7451E3	-1.36425E3	-1.66631E3	-21.9059	-160.589	143.912	-15.9052	-269.076
1470	Surface 248	14803	9.665	-20.819	-53.3988	-9.86049E3	-1.66947E3	-1.31505E3	-113.639	-428.223	145.46	-24.262	-385.501
1471	Surface 248	14812	9.665	-19.0166	-53.3988	-9.99565E3	-1.51931E3	-1.24996E3	-108.693	-438.591	134.928	-7.05091	-380.827
1472	Surface 248	15474	9.665	-20.819	-52.4	-8.97929E3	-1.66174E3	-1.066E3	-181.616	-596.067	125.157	40.5113	-33.1105
1473	Surface 248	15496	9.665	-19.0166	-52.4	-9.04177E3	-1.52336E3	-1.03934E3	-164.375	-599.305	113.576	81.641	-30.0017
1474	Surface 506	2602	9.665	7.01648E-15	-67.2	-9.58578E3	-315.407	436.543	-106.624	186.591	-4.18763	-40.6377	40.8172
1475	Surface 506	2608	9.665	6.11244	-67.2	-9.60858E3	-217.879	-110.856	-137.854	160.062	19.6874	-71.8393	36.6049
1476	Surface 506	2614	9.665	12.2246	-67.2	-9.47449E3	-625.544	-635.704	-149.373	165.279	47.1474	-33.3443	24.4298
1477	Surface 506	2622	9.665	18.3371	-67.2	-9.34038E3	-1.45072E3	-1.04078E3	-123.846	208.383	66.3413	7.73097	-20.7375
1478	Surface 506	3552	9.665	7.01648E-15	-65.7	-10.6344E3	-202.059	381.245	52.2957	89.6599	-18.897	-4.36168	-27.3825
1479	Surface 506	3591	9.665	6.11244	-65.7	-10.5917E3	-179.462	-442.506	58.3163	86.6589	-6.7846	23.8659	-34.7451
1480	Surface 506	3627	9.665	12.2246	-65.7	-10.5365E3	-505.273	-1.25968E3	53.2594	101.706	16.5093	29.8015	-29.1275
1481	Surface 506	3676	9.665	18.3371	-65.7	-10.4471E3	-1.13301E3	-1.99659E3	46.0221	125.642	13.8636	43.4907	-112.722
1482	Surface 507	2622	9.665	18.3371	-67.2	-9.34038E3	-1.45072E3	-1.04078E3	-123.846	208.383	66.3413	7.73097	-20.7375
1483	Surface 507	2633	9.665	20.819	-67.2	-9.1809E3	-1.84773E3	-1.11809E3	-87.0528	253.912	73.1446	9.26417	2.38882
1484	Surface 507	3676	9.665	18.3371	-65.7	-10.4471E3	-1.13301E3	-1.99659E3	46.0221	125.642	13.8636	43.4907	-112.722
1485	Surface 507	3713	9.665	20.819	-65.7	-10.3042E3	-1.44731E3	-2.21815E3	39.6342	134.658	-30.0585	60.9435	-68.5541
1486	Surface 516	2617	9.665	161.663	-67.2	-9.33802E3	-1.69019E3	1.05486E3	-81.5631	247.252	-70.5662	30.3557	3.31151
1487	Surface 516	2627	9.665	159.181	-67.2	-9.17169E3	-2.07608E3	1.09119E3	-56.9645	287.264	-74.7554	38.7858	29.4756
1488	Surface 516	3668	9.665	161.663	-65.7	-10.5149E3	-1.24643E3	2.03352E3	54.0386	150.696	1.32858	-57.5047	-111.538
1489	Surface 516	3707	9.665	159.181	-65.7	-10.4056E3	-1.56723E3	2.16886E3	50.1323	159.278	39.0323	-65.7644	-58.0606
1490	Surface 517	2598	9.665	-180.0	-67.2	-9.64042E3	-138.305	-388.457	-140.566	146.979	0.800979	46.761	51.9185
1491	Surface 517	2606	9.665	173.888	-67.2	-9.64471E3	-189.676	192.596	-156.431	152.683	-28.7307	2.03155	50.8186
1492	Surface 517	2612	9.665	167.775	-67.2	-9.48854E3	-746.552	693.919	-121.476	200.735	-54.7108	-20.8803	54.5666
1493	Surface 517	2617	9.665	161.663	-67.2	-9.33802E3	-1.69019E3	1.05486E3	-81.5631	247.252	-70.5662	30.3557	3.31151
1494	Surface 517	3547	9.665	-180.0	-65.7	-10.686E3	-108.231	-310.049	61.9787	87.6633	4.22436	11.4899	-31.6335
1495	Surface 517	3587	9.665	173.888	-65.7	-10.6506E3	-166.72	543.15	53.9798	89.4998	-21.4557	-21.2255	3.95519
1496	Surface 517	3623	9.665	167.775	-65.7	-10.5822E3	-581.376	1.35935E3	51.0821	118.396	-23.7819	-53.8462	-16.6519
1497	Surface 517	3668	9.665	161.663	-65.7	-10.5149E3	-1.24643E3	2.03352E3	54.0386	150.696	1.32858	-57.5047	-111.538
1498	Surface 518	2585	9.665	-172.251	-67.2	-9.55481E3	-817.465	-1.00573E3	-107.688	185.099	33.9188	1.47768	36.0764
1499	Surface 518	2598	9.665	-180.0	-67.2	-9.64042E3	-138.305	-388.457	-140.566	146.979	0.800979	46.761	51.9185
1500	Surface 518	3494	9.665	-172.251	-65.7	-10.7111E3	-532.697	-1.23133E3	61.0178	110.129	29.9574	1.39247	-65.6016
1501	Surface 518	3547	9.665	-180.0	-65.7	-10.686E3	-108.231	-310.049	61.9787	87.6633	4.22436	11.4899	-31.6335
1502	Surface 519	2575	9.665	-166.683	-67.2	-9.42032E3	-1.63714E3	-1.29281E3	-88.2827	234.978	51.2713	-54.3347	29.6017
1503	Surface 519	2585	9.665	-172.251	-67.2	-9.55481E3	-817.465	-1.00573E3	-107.688	185.099	33.9188	1.47768	36.0764
1504	Surface 519	3438	9.665	-166.683	-65.7	-10.6849E3	-1.03642E3	-1.77462E3	47.0846	126.788	10.9513	21.759	-48.2662
1505	Surface 519	3494	9.665	-172.251	-65.7	-10.7111E3	-532.697	-1.23133E3	61.0178	110.129	29.9574	1.39247	-65.6016
1506	Surface 521	2547	9.665	-159.181	-67.2	-9.23706E3	-2.54762E3	-1.42973E3	-68.0739	280.295	58.3538	-15.5967	12.107
1507	Surface 521	2557	9.665	-160.983	-67.2	-9.27028E3	-2.33965E3	-1.40647E3	-73.8333	274.631	53.7073	-23.5372	37.7638
1508	Surface 521	3321	9.665	-159.181	-65.7	-10.5904E3	-1.84327E3	-2.17041E3	45.582	154.865	-24.3025	73.8569	-71.019
1509	Surface 521	3353	9.665	-160.983	-65.7	-10.6237E3	-1.62787E3	-2.05993E3	45.8147	148.018	-23.1058	71.4402	-29.957
1510	Surface 528	2549	9.665	-20.819	-67.2	-9.21733E3	-2.5519E3	1.38397E3	-60.3974	275.716	-41.2121	33.7072	18.9203
1511	Surface 528	2559	9.665	-19.0166	-67.2	-9.25257E3	-2.36401E3	1.35411E3	-60.7437	273.93	-36.366	37.2667	38.3761
1512	Surface 528	3329	9.665	-20.819	-65.7	-10.5717E3	-1.84061E3	2.1247E3	53.0989	155.234	14.1891	-63.4381	-67.2449
1513	Surface 528	3355	9.665	-19.0166	-65.7	-10.614E3	-1.63782E3	2.00593E3	55.2889	150.711	12.3865	-61.542	-38.3865
1514	Surface 530	2582	9.665	-13.3169	-67.2	-9.37736E3	-1.74836E3	1.24056E3	-70.3312	250.945	-37.2335	63.9086	26.1304
1515	Surface 530	2590	9.665	-7.74887	-67.2	-9.50057E3	-1.05862E3	994.411	-85.1711	220.713	-25.852	12.8729	34.7122
1516	Surface 530	3443	9.665	-13.3169	-65.7	-10.6781E3	-1.10262E3	1.67503E3	49.7436	134.7	2.41734	-27.4866	-58.8612
1517	Surface 530	3499	9.665	-7.74887	-65.7	-10.687E3	-642.323	1.19554E3	51.5567	119.271	-17.1468	-18.1939	-56.6716
1518	Surface 531	2590	9.665	-7.74887	-67.2	-9.50057E3	-1.05862E3	994.411	-85.1711	220.713	-25.852	12.8729	34.7122
1519	Surface 531	2602	9.665	7.01648E-15	-67.2	-9.58578E3	-315.407	436.543	-106.624	186.591	-4.18763	-40.6377	40.8172
1520	Surface 531	3499	9.665	-7.74887	-65.7	-10.687E3	-642.323	1.19554E3	51.5567	119.271	-17.1468	-18.1939	-56.6716
1521	Surface 531	3552	9.665	7.01648E-15	-65.7	-10.6344E3	-202.059	381.245	52.2957	89.6599	-18.897	-4.36168	-27.3825
1522	Surface 534	113	9.665	7.01648E-15	-78.2	-915.123	-623.491	246.584	-32.4619	-15.9055	1.00327	-9.05144	-18.4133
1523	Surface 534	116	9.665	6.11244	-78.2	-912.907	-610.542	97.2389	-32.8665	-16.8026	-3.58945	-12.2105	-21.2568
1524	Surface 534	120	9.665	12.2246	-78.2	-929.901	-617.365	-41.1533	-27.9408	-16.4762	-8.43085	-19.9988	-21.9338
1525	Surface 534	126	9.665	18.3371	-78.2	-957.211	-638.7	-152.692	-22.7096	-18.4263	-12.5301	-29.9325	-25.576
1526	Surface 534	332	9.665	7.01648E-15	-77.2	-1.00369E3	-598.156	250.458	-40.1406	-36.575	1.19717	-1.94958	-44.4768
1527	Surface 534	337	9.665	6.11246	-77.2	-995.913	-585.352	100.194	-40.3054	-37.1596	-5.21833	1.25952	-45.6832
1528	Surface 534	340	9.665	12.2246	-77.2	-1.00198E3	-596.305	-37.9257	-35.5201	-37.4612	-11.5382	2.09714	-45.7472
1529	Surface 534	347	9.665	18.3371	-77.2	-997.426	-624.2	-146.813	-29.6805	-39.3111	-16.9129	0.125692	-46.9451
1530	Surface 534	552	9.665	7.01648E-15	-76.2	-1.07135E3	-573.527	251.706	-60.9967	-99.2297	1.77148	-2.10907	-89.1303
1531	Surface 534	557	9.665	6.11248	-76.2	-1.06431E3	-562.228	100.318	-60.7811	-99.2962	-7.18966	1.3994	-89.0786
1532	Surface 534	560	9.665	12.2246	-76.2	-1.0585E3	-584.388	-38.3348	-55.1226	-99.7968	-15.4478	2.88393	-87.7022
1533	Surface 534	565	9.665	18.3371	-76.2	-1.04026E3	-634.408	-148.5	-47.8275	-100.87	-21.9932	2.07537	-85.9582
1534	Surface 534	773	9.665	7.01648E-15	-75.2	-1.20394E3	-644.447	254.469	-90.9113	-196.574	2.51454	-2.89979	-116.048
1535	Surface 534	777	9.665	6.11249	-75.2	-1.19676E3	-633.707	95.8656	-90.4088	-196.364	-7.76984	2.51666	-116.265
1536	Surface 534	781	9.665	12.2245	-75.2	-1.18331E3	-669.046	-51.3715	-83.0793	-195.829	-17.127	5.48198	-113.992
1537	Surface 534	787	9.665	18.3371	-75.2	-1.15374E3	-741.908	-173.784	-73.3958	-195.31	-24.3133	5.64744	-111.295
1538	Surface 534	992	9.665	7.01648E-15	-74.2	-1.48888E3	-800.362	258.696	-125.74	-306.176	2.9702	-4.00457	-113.023
1539	Surface 534	997	9.665	6.11249	-74.2	-1.48198E3	-790.683	87.6186	-125.208	-305.684	-7.95345	3.70701	-113.13
1540	Surface 534	1000	9.665	12.2245	-74.2	-1.462E3	-841.053	-74.7537	-115.833	-303.651	-18.0299	8.37028	-110.6
1541	Surface 534	1005	9.665	18.3371	-74.2	-1.42315E3	-941.076	-219.114	-103.302	-301.1	-25.8257	9.33569	-106.971
1542	Surface 534	1213	9.665	7.01648E-15	-73.2	-2.02265E3	-1.02339E3	264.574	-158.367	-390.353	3.38825	-5.44876	-63.2616
1543	Surface 534	1216	9.665	6.1125	-73.2	-2.01709E3	-1.01473E3	76.2951	-158.116	-389.197	-7.45322	4.83547	-63.3676
1544	Surface 534	1221	9.665	12.2245	-73.2	-1.99084E3	-1.08389E3	-107.43	-146.626	-385.136	-17.8099	11.2544	-60.4875
1545	Surface 534	1225	9.665	18.3371	-73.2	-1.94364E3	-1.21795E3	-283.077	-130.907	-379.862	-26.0866	12.6462	-55.8851
1546	Surface 534	1433	9.665	7.01648E-15	-72.2	-2.87314E3	-1.25527E3	274.228	-180.863	-409.51	4.08846	-7.37482	19.5759
1547	Surface 534	1436	9.665	6.11249	-72.2	-2.87109E3	-1.24701E3	61.9007	-181.44	-407.188	-5.76885	5.77525	19.1597
1548	Surface 534	1441	9.665	12.2245	-72.2	-2.8375E3	-1.34028E3	-150.33	-167.978	-400.182	-15.8998	14.0576	22.4715
1549	Surface 534	1446	9.665	18.3371	-72.2	-2.78266E3	-1.5186E3	-364.151	-148.826	-391.169	-24.4668	15.4423	28.1746
1550	Surface 534	1653	9.665	7.01648E-15	-71.2	-4.03315E3	-1.40465E3	291.079	-189.558	-351.982	5.42615	-10.0993	93.4058
1551	Surface 534	1657	9.665	6.1125	-71.2	-4.03702E3	-1.39495E3	43.8362	-191.956	-347.886	-2.14058	6.2465	91.9035
1552	Surface 534	1660	9.665	12.2245	-71.2	-3.99389E3	-1.51971E3	-206.232	-177.058	-336.759	-11.3966	16.7849	95.3951
1553	Surface 534	1665	9.665	18.3371	-71.2	-3.93075E3	-1.75712E3	-461.565	-154.377	-322.59	-20.0088	18.034	102.177
1554	Surface 534	1872	9.665	7.01648E-15	-70.2	-5.42345E3	-1.41153E3	318.77	-184.866	-235.254	7.52615	-14.4411	144.397
1555	Surface 534	1877	9.665	6.11248	-70.2	-5.43492E3	-1.39611E3	20.8253	-190.922	-229.391	4.32272	5.39427	139.451
1556	Surface 534	1881	9.665	12.2246	-70.2	-5.3789E3	-1.56258E3	-279.754	-175.919	-212.727	-3.15936	19.2535	142.107
1557	Surface 534	1886	9.665	18.3371	-70.2	-5.304E3	-1.8807E3	-577.554	-149.858	-192.024	-11.4813	21.0355	149.339
1558	Surface 534	2093	9.665	7.01648E-15	-69.2	-6.9241E3	-1.25492E3	359.853	-165.454	-76.0878	9.17696	-22.4369	190.26
1559	Surface 534	2096	9.665	6.11247	-69.2	-6.94345E3	-1.22495E3	-9.57182	-178.602	-72.5237	13.9661	-0.083813	175.921
1560	Surface 534	2100	9.665	12.2246	-69.2	-6.8692E3	-1.44773E3	-377.991	-166.564	-50.7521	9.87368	20.2948	169.415
1561	Surface 534	2105	9.665	18.3371	-69.2	-6.77699E3	-1.87955E3	-718.023	-137.821	-22.3439	2.48989	26.5594	180.136
1562	Surface 534	2312	9.665	7.01648E-15	-68.2	-8.38154E3	-918.115	414.97	-129.141	109.67	6.81432	-35.3981	211.591
1563	Surface 534	2316	9.665	6.11246	-68.2	-8.40658E3	-859.19	-53.9969	-152.816	100.521	21.7924	-21.3354	186.374
1564	Surface 534	2320	9.665	12.2246	-68.2	-8.30573E3	-1.16001E3	-509.611	-151.219	115.68	24.9705	16.4782	153.441
1565	Surface 534	2326	9.665	18.3371	-68.2	-8.18801E3	-1.75707E3	-891.116	-117.075	158.196	21.0257	42.7304	171.894
1566	Surface 534	2602	9.665	7.01648E-15	-67.2	-9.58578E3	-315.407	436.543	-106.624	186.591	-4.18763	-40.6377	40.8172
1567	Surface 534	2608	9.665	6.11244	-67.2	-9.60858E3	-217.879	-110.856	-137.854	160.062	19.6874	-71.8393	36.6049
1568	Surface 534	2614	9.665	12.2246	-67.2	-9.47449E3	-625.544	-635.704	-149.373	165.279	47.1474	-33.3443	24.4298
1569	Surface 534	2622	9.665	18.3371	-67.2	-9.34038E3	-1.45072E3	-1.04078E3	-123.846	208.383	66.3413	7.73097	-20.7375
1570	Surface 535	126	9.665	18.3371	-78.2	-957.211	-638.7	-152.692	-22.7096	-18.4263	-12.5301	-29.9325	-25.576
1571	Surface 535	132	9.665	20.819	-78.2	-977.716	-651.489	-206.268	-19.2454	-18.933	-15.1941	-35.5479	-23.1796
1572	Surface 535	347	9.665	18.3371	-77.2	-997.426	-624.2	-146.813	-29.6805	-39.3111	-16.9129	0.125692	-46.9451
1573	Surface 535	353	9.665	20.819	-77.2	-989.169	-638.876	-202.792	-25.25	-39.4994	-19.5761	2.22025	-44.7498
1574	Surface 535	565	9.665	18.3371	-76.2	-1.04026E3	-634.408	-148.5	-47.8275	-100.87	-21.9932	2.07537	-85.9582
1575	Surface 535	573	9.665	20.819	-76.2	-1.01889E3	-659.566	-204.57	-42.0449	-100.56	-24.8454	4.64896	-83.4696
1576	Surface 535	787	9.665	18.3371	-75.2	-1.15374E3	-741.908	-173.784	-73.3958	-195.31	-24.3133	5.64744	-111.295
1577	Surface 535	791	9.665	20.819	-75.2	-1.12156E3	-776.796	-226.616	-65.7082	-194.229	-27.2419	9.0283	-107.879
1578	Surface 535	1005	9.665	18.3371	-74.2	-1.42315E3	-941.076	-219.114	-103.302	-301.1	-25.8257	9.33569	-106.971
1579	Surface 535	1011	9.665	20.819	-74.2	-1.38123E3	-988.123	-264.873	-93.4139	-298.872	-28.7871	13.8221	-102.719
1580	Surface 535	1225	9.665	18.3371	-73.2	-1.94364E3	-1.21795E3	-283.077	-130.907	-379.862	-26.0866	12.6462	-55.8851
1581	Surface 535	1233	9.665	20.819	-73.2	-1.89248E3	-1.28037E3	-317.887	-118.538	-376.136	-28.9503	18.7271	-50.6253
1582	Surface 535	1446	9.665	18.3371	-72.2	-2.78266E3	-1.5186E3	-364.151	-148.826	-391.169	-24.4668	15.4423	28.1746
1583	Surface 535	1452	9.665	20.819	-72.2	-2.72265E3	-1.60107E3	-386.857	-133.721	-385.471	-27.1091	23.7617	34.6668
1584	Surface 535	1665	9.665	18.3371	-71.2	-3.93075E3	-1.75712E3	-461.565	-154.377	-322.59	-20.0088	18.034	102.177
1585	Surface 535	1672	9.665	20.819	-71.2	-3.86083E3	-1.8663E3	-475.563	-136.279	-314.291	-22.3534	29.3305	110.178
1586	Surface 535	1886	9.665	18.3371	-70.2	-5.304E3	-1.8807E3	-577.554	-149.858	-192.024	-11.4813	21.0355	149.339
1587	Surface 535	1892	9.665	20.819	-70.2	-5.22028E3	-2.02643E3	-590.467	-128.402	-180.274	-13.5059	36.4636	159.676
1588	Surface 535	2105	9.665	18.3371	-69.2	-6.77699E3	-1.87955E3	-718.023	-137.821	-22.3439	2.48989	26.5594	180.136
1589	Surface 535	2111	9.665	20.819	-69.2	-6.6722E3	-2.07541E3	-739.935	-112.027	-5.0432	1.75596	47.9971	195.078
1590	Surface 535	2326	9.665	18.3371	-68.2	-8.18801E3	-1.75707E3	-891.116	-117.075	158.196	21.0257	42.7304	171.894
1591	Surface 535	2331	9.665	20.819	-68.2	-8.05785E3	-2.01682E3	-932.714	-84.664	183.167	21.7533	71.2707	191.793
1592	Surface 535	2622	9.665	18.3371	-67.2	-9.34038E3	-1.45072E3	-1.04078E3	-123.846	208.383	66.3413	7.73097	-20.7375
1593	Surface 535	2633	9.665	20.819	-67.2	-9.1809E3	-1.84773E3	-1.11809E3	-87.0528	253.912	73.1446	9.26417	2.38882
1594	Surface 544	123	9.665	161.663	-78.2	-957.112	-610.501	126.024	-22.5544	-18.1053	13.0753	32.0663	-25.1877
1595	Surface 544	129	9.665	159.181	-78.2	-979.092	-624.939	176.223	-18.7815	-18.6265	15.5728	37.2466	-23.1111
1596	Surface 544	343	9.665	161.663	-77.2	-993.21	-598.7	120.321	-29.3786	-39.0751	17.7878	-0.552731	-46.6704
1597	Surface 544	350	9.665	159.181	-77.2	-985.186	-615.083	172.928	-24.5961	-39.2851	20.303	-2.59164	-44.6535
1598	Surface 544	564	9.665	161.663	-76.2	-1.03239E3	-615.363	122.041	-47.3526	-100.887	23.3123	-2.72554	-85.8271
1599	Surface 544	570	9.665	159.181	-76.2	-1.01038E3	-642.658	174.631	-41.0524	-100.575	26.0094	-5.19076	-83.3594
1600	Surface 544	784	9.665	161.663	-75.2	-1.14195E3	-729.741	148.662	-72.7506	-195.736	25.9027	-6.70205	-111.284
1601	Surface 544	789	9.665	159.181	-75.2	-1.10841E3	-767.275	197.705	-64.3542	-194.591	28.6416	-9.90471	-107.836
